text,label
Rasa nak buat surat untuk rentas daerah atas sebab kecemasan....Cemas rendang paru nak habis kat rumah nak pergi nanti,0
"lagi cemas tbtb mikirin mati, eh ada pengumuman di masjid ada yg meninggal. ya allah💔",1
"just- have you ever dikecewain sama sahabat sendiri sampe sampe ngerasa cemas berlebih? gue bukan mau ngomongin dia disini, tapi gue jadi kasian sama diri gue sendiri. like, girl i deserve better then this.",1
Tabahkan hati dan jangan gelisah dgn smua perkara,0
"kdg yang dibutuhin kalo lagi ada masalah adalah ketawa-ketawa sampe lupa kalo lagi ada masalah, pas inget lagi kayak gelisah aj gitu “yahh anj ternyata msh ada beban sedih” asdfghjklzxccvbnm",1
"klo boleh ngeluh banyak banget keluhanku, semua rasa aku rasain sekarang ini. sedih, senang, gelisah, capek semua pokoknya. tapi tetap bersyukur di ksi kesehatan yg gk pernah drop sampe sekarang😊.",0
"Jika kau resah, hatimu gundah, dan rasa cemas menghantuimu, sesungguhnya hanya kepada Tuhanlah tempat terbaik untuk mengadu.   #SemangatDakwahRamadhan  .🏳️🏴🏳️. #5jshD",0
"Np sih w tiap piket tuh selalu gelisah :"" padahal cuma piket, tp tkut bgt rasanya, degdegan :""",1
Selamat pagi. Hari yang kurang baik sebab hormon wanita. Resah gelisah dont mess with me i dont even know myself 😭,0
percaya ga percaya gue baru tidur 1 jam karena gelisah bgt mikirin ni Dino ABC 😭😭😭☝️,0
bangun-bangun trs gelisah tu kenapaaaa,1
Udah seminggu gelisah gini trs,1
"""itu cuman temen kok"" habis itu hati ini gelisah jiwa ini adem panas",0
Saat kita berada dalam satu nafas.Saat kita berada dalam satu detak.Berbagi kehidupan dalam secuil ruang..Ketika sedihku membuatmu gelisah.Ketika senyumku membuatmu tenang.Semoga kau nyaman berada dalam rahimku..-Bunda-,0
"Terkadang cewek suka nyesek, kangen, cemburu, gelisah, kecewa, sedih dan apapun itu pasti cuma bisa dipendem dan berharap cowoknya peka.",0
Sejujurnya aku cemas bantu aku ya allah... semoga hari ni baik2 sahaja tanpa rasa malu atau diperbodohkan,0
"Lagi dekat hari nya lagi banyak aku overthinking, ya allah. Tenangkan lah hati aku yg makin gelisah 😔",1
"Kadang hati kita selalu rasa risau, sedih, kecewa dan gelisah tanpa sebab. Mungkin Allah nak kita berbalik kepadaNya. Nasihat buat diri.""",0
"Tidur yg tdk berkualitas membuat produksi hormon kortisol pd tubuh menjadi berlebihan, shg kemungkinan besar Anda menjd mudah stres dan cemas. #K-linkSurabaya",0
"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia.",0
"Yohanes 14:27 (TB)  Damai sejahtera Kutinggalkan bagimu. Damai sejahtera-Ku Kuberikan kepadamu, dan apa yang Kuberikan tidak seperti yang diberikan oleh dunia kepadamu. Janganlah gelisah dan gentar hatimu.",0
Harap2 cemas berita THR.,0
"Fase REM yang tidak sinkron, apakah cemas penyebabnya?",0
"Tidurnya 3 jam, selebihnya gelisah. Coba berbagai posisi dan cara tak kunjung terlelap. Bener-bener ini pikiran harus bisa ngendaliinnya..",1
makin cemas aja anjir ini mah 😭,1
Libur 3 hari tapi harap2 cemas on call shift 😖,0
"orang tua di desa menunggu,.calon istri gelisah menanti.",0
"habis bacain indonesia criminal case, jd kacau dan cemas sendiri. semoga ga panic attack kyk dulu lg la ya Allah takut bgt. 😭",0
"ternyata hidup kita di dunia selama 70 tahun itu akan terasa seperti hanya 2 menit 1 detik ketika nanti kita dibangkitkan kembali. jadi buat apa terlalu mengejar dunia, buat apa terlalu takut dan cemas sama urusan duniawi. just don't waste our efforts.",0
Bikin cemas aja asu,1
kenapa manusia suka cemas?.karena berpikirnya cmn pake logika.sedangkan tuhan bertindak bukan hanya berdasarkan logika.,0
Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadi diri sendiri,0
"“Hidup ini indah berdua semua mudah, yakinlah melangkah jangan lagi gelisah”..(KaSaCiMa – album Iwan Fals 50:50 2007)",0
"Dalam lantunan musik gerimis..Aku masih duduk di kursi cemas..Menikmati kekhawatiran yang kukarang sendiri..Bersama itu, dugaanku belum bulat..Perasaan ini abu-abu..Buram tanpa kejelasan...Teruntuk gadis yang kuciptakan dalam sajak.",0
Masih harap2 cemas banget 😣,1
Gelisah aje batin rasanye🥺,1
"Hati yang sepi dari doa dan pujian kepada Tuhan - mudah gelisah, tak sabaran, dan marah tanpa sebab.",0
yailah untuk apa cemas dan susah tidur semalaman kalo pada akhirnya tida jadi puasa,0
"""Aku... membuatmu cemas. Maaf, ya..."" -Shinichi Kudo #DCSQuote",0
"pas lagi solat tiba² ada kecoa di sajadah , otomatis langsung gelisah berharap kecoa itu segara minggat",0
"Dulu gue anti ngekos deket kantor, dulu gue anti ada di situasi berhubungan sama orang kantor di luar jam kerja buat sekedar makan bareng, dulu gue anti pulang kantor lebih dari jam seharusnya, dulu gue gelisah banget nungguin jam pulang kerja di kantor. Aneh bgt skrg ga gitu.",0
"Rezeki tak akan tertukar.Umur tak akan mundur.Jodoh tak akan tertukar..Rumus :.Rezeki, Jodoh, Maut = Garis hidup..Percaya saja, jika maut selalu mengejarmu, itu berlaku jg dg Rezeki dan Jodoh....Jadi tak perlu cemas !!!..Itulah maha adilnya Gusti🙏🙏🙏",0
"Hmm ke gatau maua ngapain, tapi gelisah",1
gelisah krn kakashi,0
Ini gue dapet THR gak sih? Yaampun harap-harap cemas nih jadinya 🥲,0
"Ini kali pertama gw deg degan, ling lung, cemas tiada akhir suami gw pergi offshore. Pdhl cm mau ngelewatin 2 hari doang stress nya serasa berabad abad.",1
"Mungkin beberapa hari ini buat kamu biasa aja atau malah ngga ada apa-apa, tapi kamu tau ga si? Sehari aja rasanya panjang banget buat aku setelah hal itu terjadi, aku selalu ngerasa cemas keputusan apa yang mau kamu ambil nantinya, dan kapan kamu mau ngasih tau aku keputusan itu",1
Kenapa coba dari dulu aing cuek buat e wallet yg lainnya 😭 sekarang gelisah bngt,0
jujur takut bgt sih pengumuman sbm nnt tp gatau knp kaya tenang bgt gtu dan gada cemas/panik sm sekali. w jd heran ini ntar jatohnya malah ke-pd-an bgt atau emg ini udah se-pasrah2nya sm Allah krn yakin pasti dikasi yg terbaik. apapun itu jalannya semoga dimudahkan,0
Gk bisa tidorr.Gelisah aja bawaannya,1
"H-1 sempro bener-bener ga bisa tidur dari kemarin, mencoba untuk tenang walau sebenernya cemas parah",0
"Jika hati sedang gundah dan hati sedang gelisah, ingatlah Allah, karena dengan mengingat-Nya hati menjadi tenang dan tentram",0
Kadang aku cemas akan masa depan...Setidaknya saat ini aku masih diberi kesempatan untuk bersyukur dan menambah amal.,1
"Engkau harus tegas menghadapi masalah, daripada gelisah membayangkan penyiksaannya terhadapmu",0
"dialog dini hari,.kepada diriku sendiri..tak bisa ku tertidur lagi,.melayang pikirku tak pasti...dialog dini hari,.resah gelisah mengiringi..berharap ada yang mengerti,.berharap kau ada di sini.",0
Terlalu cemas.Terlalu khawatir.Terlalu takut,1
ni biasanya kalo gelisah lama gini pasti abis itu ada deh kejadian yg ngga ngga,1
ya allah kenapa ya udh semingguan kek gelisah gitu gangerti banget aaa,1
"Jangan takut dan gelisah karena Allah seringkali mengirim harapan di titik puncak putus asa, sebagaimana Allah mengirim air hujan dari mendung yang di penuhi oleh kegelapan.",0
"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia.",0
"Gelisah bgt mau nyatain apa enggak wkwkw 🥺 tangan sm kaki smp keringetan parah, jantung dagdigdug trs lebay bgt deh 🥺",0
Gelisah bgt anjir kenapa ya,1
Akan ada tenang di sela-sela gelisah yg menunggu reda.,0
harap harap cemas,1
"Kebiasaan Britney Spears apabila merasa cemas menjelang tampil di depan publik, ia menggigiti jarinya hingga terluka.",0
"""Aku... Membuatmu cemas... Maaf ya.."" - Conan Edogawa",0
Gelisah gitudeh 😰 [],1
"“Hari ini adalah hari yang akan menjadi sebuah sejarah, namun hati yang penuh rasa resah dan gelisah akan selalu terbuka karena hatiku adalah rumah untuk mu.”",0
Sumpah jadi gelisah banget abis baca ulang kasus rumah pulomas,0
Gelisah mendadak. Kenape ye..,1
"Cemas, tapi tak perlu melebihi kadar kehidupan..Kita adalah anugerah yang disenangi Tuhan",0
Gabisa tidur karena cemas ga enak banget gabisa di bawa nonton juga,1
Kadang pemikiran sendiri yang bikin diri cemas dan takut buat nutupin mata sampai sampai ga tidur,1
"sudah lama alpa, gelisah yang pahit itu bertamu lagi. aneh, aku justeru menyambutnya dengan sukacita.",0
"Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mend #absolute",0
Cintaku harus jujur....bila di dekatmu hatiku senang bila jauh hatiku gelisah....inikah cinta yang sebenarnya?,0
2.Aku dirimu tak berdaya.Karena sama  berharap yang sama.Yang tak mampu di utarakan.saling memiliki tanpa batas waktu sampai akhir.Tèe.Jangan biarkan menjadi gelisah.Basuhlah wajahmu dengam air wudhu.Munajatlah cinta dengan CintaNya.maka letakkan aku tidak lebih tinggi dariNya,0
"cerita secukupnya, tidak perlu terlalu cemas, jangan semaunya karena orang bisa kapan saja berubah bukan engga bisa dipercaya hanya saja lebih berhati hati",0
Ga semua orang yg telah memiliki pasangan itu hati nya merasa bahagia barangkali aja dia sedang resah gelisah .tetapi jomblo adalah suatu kesenangan tersendiri...,0
bila kau menangis. .hatiku pun bersedih bila kau senang. .hatiku pun berbunga bila kau gelisah. .hatiku pun bergejolak ini semua karena. . . kita SEHATI,0
"Gelisah,.Terkunci dalam semua gerak.Berkecambuk dalam otak perdebatan brisik tentang keputusan. Berteman dengan ketakutan dan resiko",1
Gelisah malam ini,1
Akan selalu ada tenang di sela sela gelisah,1
"ini kata"" untuk orang yang sering dihina. apa pun bentuk hinaan yang tertuang dari mulut mereka ,tenang teman dia hanya manusia sama seperti dirimu kecuali dia tuhan yang  menghina dirimu baru kau takut baru kau cemas",0
"kasian ayahku, harinya abu. wajahnya gelisah seperti memikul derita yg harapnya istri dan anaknya tak tau.",0
dah lama tau tak kene hm tiba2 gelisah + sakit dada gila2 😭😭😭😭😭,1
dari tadi gelisah mulu kek ayam mau bertelur.,1
Tidaklah layak seorang muslim cemas dengan rezeqi karena setiap muslim akan digiring menuju rezeqinya,0
"hng, knp gelisah bgt ya :(",1
Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadi diri sendiri.,0
"sumpah anj dari td knp sii, suka bgt gelisah tbtb tanpa alasan 😩",1
mulai gelisah sama perjalanan hidup yang gini gini aja,1
Cemas nian laju😭,1
"Bener kan lsg dikatain lebay cuma gara2 gitu doang 😢 iya gitu doang, tapi beneran bikin stress sama gelisah gak karuan 😔😔",1
"Di malam hari, menuju pagi .Sedikit cemas, banyak rindunya",1
"Cemas akan masa depan, apakah akan menjadi emas atau hanya rintihan.",1
ketika ingin bepergian atau mengerjakan sesuatu pasti gelisah dan tidak bisa tidur🤢,1
"Jika suatu saat cewek/cowok yang lo taksir ghosting, lo bakal :.A. Cuek.B. Cemas.C. Menunggu.D. Mencari",0
O tiada ku gelisah.Akan masa menjelang.Ku berjalan serta Yesus.Maka hatiku tenang ..Setiap nyanyi lagu Tak ku tahu kan hari esok dibagian ini selalu pengen nangis😭.Soalnya aku menyanyikannya tapi tidak melakukannya😭.Maaf Tuhan aku terlalu sering khawatir😭😭,1
Disela-sela gelisah mungkin ada rindu yg harus kita tuai bersama.,1
"khawatir boleh, cemas boleh. gak ada yang melarang.",1
Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadi diri sendiri.,1
Bener bener gabisa disuruh diem nyimak sampe berjam-jam. Langsung cemas bawaannya.,1
"gelisah bet tiap aplot gambar di akun sebelah, kek trauma dirujak manusia random padahal gambar gw fine2 aja ga ofensif apa gimana.",1
"TAKUT, PASRAH, CEMAS, YA GIMANA YA???",1
Ya Allah gue ga tau ko hati gue gelisah ya :(,1
Pernah gasi saling suka terus yaudah aja. GELISAH TIAP HARI ANJEEEEEEEER.,1
"udaa 2 harian tidur gue ga nyenyak bgt, kaya gelisah gt. kenapa yaaa :( [].",1
"Ya intinya bgtu gw lg ngerasain cape,sedih,kesel,gelisah. Kayak rasa tuh campur aduk di hati sama pikiran, di otak gw tu lg travelling berbagai byk hal dr masalah sampe Bahagia yg pernah gw rasain sampe detik ini.",1
"Agak cemas sebenarnya tadi kelas siang apa bisa kejar target. Tapi Tuhan ada aja kasih jalan, kelas rabu dipindah padahal kuis. Setidaknya nanti pagi bisa bermesraan dengan data sampai buka puasa",1
"males gini kalo lagi diposisi gelisah, bimbang, bingung. buat ngambil suatu keputusan :(",1
Bawaannya jadi gelisah haha,1
"Malam ini dia terus mengoceh soal uang, ku jadi merasa bingung harus bagaimana. Pernah dia bilang jangan cemas soal uang, namun dia terus mengoceh soal uang.",1
"Yang buat cemas ketika ekspetasi sudah dijinjing tinggi, padahal secara logika reason seperti itu harusnya diterima",1
"Asuhlah batinmu sendiri, jangan cemas dan gugup, karena disisiNYA lah jiwa jiwa yang tenang.",1
aduh cemas refreshing toner y o u di official store abis punyaku tinggal 1/4 lagi😟,0
"Kenapa takut pd lara sementara semua rasa kita bisa cipta !..Akan selalu ada tenang , disela-sela gelisah yg menunggu reda ...",1
Beberapa hari ini tiap mo tidur gelisah gapaham deh kenapa:(,1
Aku berdansa di ujung gelisah.Mendambakan jiwa yang kehilangan arah,1
"Hospital kerajaan dah penuh , hospital swasta dah mula take over pesakit covid...At least kita ada medikal kad . Apa2 berlaku tak cemas. ..Bayar Rm80 .Coverage Rm150,000.00..Beza banyak kosong bang nak di banding apa yg kita bayar.",0
Kalo gelisah cari posisi terbaik sebelum tidur berasa kayak ada yg perhatikan ki 🙄,1
"Pantes gelisah aja drtd. Br ngeh td makan daging banyak,gym jg lumayan extra. Ditambah ujan. Mauu cuddlee 🥺👉🏻👈🏻",0
"Gelisah tak menentu!! Itulah ketika ada ujian. Tapi hadapi dan lewati. dari dulu zaman sekolah juga begitu, masa sekarang ga bisa lewati begituan. Bisalah",1
Kadang merasa cemas karena besok2. .Capek mikir.  Kudu istirahat. Ujung2nya liat ijo2 tpinya ntar stress lagi. .Emang wes sikluse huhuuuuuu -.-,1
"aku kecik hati. aku pujuk diri sendiri. orang lain kecik hati, aku gelisah, terfikir macam mana nak baik kan keadaan. I'm nothing.",1
Sial! Gue minum obat procold flu malah jadi efek sampingnya insomnia + gelisah. Anj!,0
"Suatu saat mesti yo ono balasane, koe cemas, koe ra dihargai, koe digawe nangis, koe disepeleke. .Siap-siap wae, kuwi kabeh ra kepenak rasane.",1
Jd kebiasaan dr sd kalau gua mikir sesuatu bakal jd cemas gk bisa tidr,1
"aku bisu, terpaku dalam lembaran mimpi.aku tersentak ketika denting waktu memanggilku.aku terbangun, gelisah",1
Kapan ya pulang malem ke rumah abis main tanpa rasa cemas takut dimarahin? 😭🔫,0
harap harap cemas menunggu chatku dibalas 😔,0
"Tidak usah terlalu cemas, ceritamu ditulis oleh penulis skenario terbaik",1
"kalo lagi blank sama gelisah, pasti ketikanku acak-acak an😭😭😭",1
ada ba benda buat aku gelisah ni,1
Td liat dompet bagus tp krn ada tulisannya good vibes only jdnya gak kubeli...Soale ak lo mek manusia biasa sesekali ngerasa lelah sedih gundah gelisah dst. Takutnya tar gabisa kepake pas lg mode sadgurl...Mubadzir gak sustainabul.,0
Gelisah mulu napasii,1
Tidak usah cemas ceritamu ditulis oleh penulis skenario terbaik,1
"O, Bulan berkah/ Dari Mu segala nikmat tumpah ruah/Para ahli ibadah &amp; peronda malam tampak cemas bila kelewat menyaksikan laila/ Sedang, aku pendosa selalu menemukannya di wajahmu tiap malamnya/ Aku bersaksi, malam ini sungguh bulan tdk bersinar terang kecuali dibasuh wajahmu",0
"benerbener tiap hari takut, gelisah...😭",1
"Ketika hati sedang gundah, gelisah dan dipenuhi dengan keputusasaan, ingatlah bahwa hanya kepada Tuhan kita mengadu.",1
cabrera okay ke tu? cemas saya tengok 😰,0
melody sedang gelisah gara-gara pelaku berinisial seo eunkwang.,0
"Ya gimana nanti :’), cemas aing semoga bisa kontrol emosi",1
bighit emng gapunya mata mata army apa ya ??? supaya tau gelisah nya army 🥴,0
"Tidak banyak orang yang yakin akan doanya, tidak banyak pula orang yang setia menunggu dengan apa yang di doakan. Doa itu unik, ada harapan dan rasa, ada khawatir dan gelisah, ada tangis dan bahagia. Tapi akhir dari doa akan selalu yang terbaik untuk manusia.",1
"Kalo ortu terutama nyokap udah sakit tuh hati bawaanya ga tenang, gelisah, takut rasanya pen tukeran aja biar gue yg sakit 😭",0
"Apasih senengnya jadi Purimons? ..Sial, dia gak tau aja gmn rasanya gelisah karena mahal momen, terus tiba-tiba dibikin engap sampe ngik-ngik karena satu acara bareng😭😭..ALIAS GATAU SYUTINGNYA KAPAN. TIBA-TIBA TAYANG AJA ITU ACARA 😭🤧",0
Kenapa merasakan adanya trauma dan males utk berada dimomen dan berada di tempat itu ☹ cemas berlebih,1
Ada ga sih yg disini selalu merasa gelisah disetiap pertambahan usia?,1
"[cm] ikut organisasi kampus ternyata secapek ini ya 😭 ngga cuma capek fisik, tapi capek hati juga. aku tiap mau rapat selalu ketakutan, selalu cemas, selalu pengen nangis. pengen udahan tapi nyatanya nyerah lebih susah dr pd bertahan",1
gue liatin terus haechan nyetir hati gue ga tenang kek gelisah gundah meleyot😭😭😭,0
Resah gelisah mengiringi,1
"Tadi jisung lagi nungguin aku, btw kita jg lagi berantem makanya muka dia agak gelisah gt",0
"Kebahagiaan dan kesedihan bergerak dalam satu pintu,tak perlu cemas menghadapi proses kehidupan ini.",1
Untung di hape gw gak ada shopee/tokped dan saudara seperguruan lainnya jadi tenang gak  gelisah tiap cek M-Banking,0
Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadilah diri sendiri.,1
"SOALNYA LU BUAT GUA CEMAS, SKRG GUA HARUS PEDE..WKWKWK OKE GUE AKAN BUAT CEMAS LAGI. Selamat datang di 97, Fabio. &lt;3..game selesai temui gua di gang sebelah kita ribut di sana",0
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati",0
"SOALNYA LU BUAT GUA CEMAS, SKRG GUA HARUS PEDE..WKWKWK OKE GUE AKAN BUAT CEMAS LAGI. Selamat datang di 97, Fabio. &lt;3",0
"maaf ga kedengeran udah ada di puncak soalnya..SONGONG NI GUE LIAT-LIAT. KWKWKWKWKWK...SOALNYA LU BUAT GUA CEMAS, SKRG GUA HARUS PEDE",0
aduh gue gelisah banget,1
"Jika hatimu sedih dan tak ada yang mendengarkan gelisah gundamu, cukup datang aja pada Allah, dia pasti ngerti apa yang ada di hatimu ...",1
Udah cemas ngangjat telponnya,1
"Cemas sendiri, sedih sendiri, tidak memiliki tenang",1
"tolong guys menangin, gua takut maju..WKWKWKWKKWKWKWK...CEMAS",0
"Jika kamu resah &amp; gelisah adukan saja kepada RABB""mu dan bacalah Al-Qur'an agar hati jadi sejuk dan kurangi menyinyir terhadap orang lain #bowochallenge #iwartabowochallenge",1
Aku membutuhkan adit bukan untuk stalking ataupun untuk hal hal aneh karena aku sendiri udah mulai belajar gak stalking cuma karena takut gangguan mental tambah memburuk walaupun masih merasa cemas dan merasa takut kalo gak stalking aku tahan supaya adit gak merasa terganggu,1
1 jam bangun 1 jam bangun ngde si gelisah kene kle cak sete poles dwg,1
"Gelisah, galau kalau seharian ga ada kabar..",0
"Broh/sis berasa ga sih loe... Doeloe loe bisa denger tadarusan di tiap surau dan Masjid, berasa meriah dan hangatnya Ramadhan... Skrg masih kah loe denger suara anak anak tadarusan di Masjid, Mushalla, dan Surau... Smua karena kaum anti Toa gelisah, panas kuping mereka..",0
gelisah y kalo g buka twit wkwkwk,0
"pernah jadi orang yang paling cemas, sebelum jadi orang yang paling ikhlas",1
udh mulai cemas sm album b:c dan sh set ggu pack aku yg tak kunjung pulang😭🔫,0
"dulu tuh kalo tau ada orang yang ga suka sama aku, pasti uda langsung cemas, sedih, cari tau kenapa sampai ada orang yang gasuka.",1
"Meskipun aku diam tenang bagai ikan, tapi aku gelisah pula bagai ombak dalam lautan. - RUMI..#MCO3",1
Uti demam pon aku dah sedih dan gelisah.. Apatah lagi si kenit nii demam haihhh laaa,1
Katanya abis sidang dpt tidur dgn tenang apaan anjir gw msh gelisah skrg,1
Harap2 cemas sampe mau nangis deh,1
Se cemas itukah gue? *nanya sama diri gue yg lain. Sampe dikirim rezeki punya temen yg baik. Terharu,1
"Percayalah, dia sangat mencintaimu..Hanya saja kau terlalu cemas akan kehilangan, karna kau sudah berkali2 jatuh 😌",1
"hati yang gelisah adalah orang selalu mencari kesalahan orang lain, sampai lupa bahwa diri sendiri masih sering melakukan salah.",1
"Waktu akan terasa lambat bagi mereka yang menunggu, terlalu panjang bagi yang gelisah, dan terlalu pendek bagi yang bahagia. N #PojokMoveOn",1
Gak pernah kelewat buat nguatin diri sendiri kalo rasa cemas yang di buat fikiran sendiri tu gak selalu terbukti bener...,1
Engas gini sih jd gelisah 😂😂 bulan puasa libido malah ningkat,0
Cemas aku kalo kucing sampe skrg blm pulang,0
"Lu tau gak sih ngab??.Dibalik diamnya gue saat lu bully;.Gue sedang merenung gimana caranya biar gue sekuat,selihai,sehebat,.dan seteliti ""Vincenzo Cassano""...Tapi jangan cemas gue setidaknya juga ngga cukup punya keberanian untuk ngbunuh kok...",0
"Aku pernah menjadi orang paling cemas sebelum aku menjadi orang paling ihklas, aku juga pernah menjadi orang paling khawatir sebelum semuanya berakhir",1
gelisah betul aku kalau seller yang selalu reply sepatas kilat tiba tiba tk reply macam ni. jangan scam i pls🙃,0
"Saya sedang berada di fase dimana saya cemas akan masa depan,tetapi kita harus fositif thinking serahkan dan percayakan semuanya kepada tuhan sembari ikhtiar dan berdoa agar mendapatkan hasil yang terbaik.",1
"Selama 3 tahun nyaman dgn kondisi seperti ini, dalam cemas bertanya tanya apakah beberapa hari kemudian semua akan berubah? I don't know, lagi lagi krisis kepercayaan diri😭",1
"Ada 2 tipe manusia saat ini:.1. Orang yang sibuk berbelanja ke mall untuk lebaran..2. Orang yang sibuk membaca ""allahumma innaka 'afuwwun tuhibbul 'afwa fa'fu'anni"" dengan lirih, berusaha beribadah dengan maksimal semalaman, dan merasa gelisah karena ramadhan akan segera pergi.",0
"Tapi kmrn isu Sarri ke Roma agak membuat sy cemas dari pada Mou ke Roma. Sepertinya Sarri lebih cocok dengan Roma, melihat karakter bermain Roma beberapa musim terakhir yang ingin mengtiki takakan Serie A.",0
kok dri tdi ku ngrsa gelisah bgt y?,1
"dr kmrn tdr gaenak bgt, gelisah mulu bawaan nya cape🥴",1
"Anjir lah, beberapa hari ini kek gabut bgt, jadi gelisah kok tugas ga muncul2😢😢.Biasanya hari senin/selasa udh ada tugas dan deadlinenya rabu/kamis -_-",1
"kalian waktu baca au pernah gak sih sampai kebawa ke rl, maksudku suasananya, rasanya. .soalnya aku kok gini yaa 😭.mood ku jadi naik turun, ikut gelisah mulu. waktu baca au yang topik nya soal mental illness 🙁 hari-hari ku jadi gak tenang....dan sekarang aku takut.",1
Pernah gk sih ngerasain gelisah tapi gk tau sebabnya apa?,1
"kalo temen""ku sudah reply tweetku yg menganduy opini, aku cemas 🥵",1
Nanem ijazah di sekolah ketika ingat gelisah,0
"Gak perlu cemas,ceritamu di tulis oleh penulis skenario terbaik",1
hloo? wkwk udh lama ga jbjb mutual. akun ku mlah jd kliatan kyak bot rt ya😭 ..tbh akhir2 ini ak ngrasa cape. rasa cemas slalu tiba2 dteng tanpa sebab smpe ak mikir i hate myself even more. bhkan kmaren smpe di titik dmn pikiran nyakitin diri sndiri dteng ke otak ak,1
tuhkan mulai cemas,1
capek gelisah mulu,1
"gue deg degan, cemas tapi kaga tau kenapa",1
tapi hatinya mah tetep gelisah walau mulut ngomong,1
ada tugas ngeluh ga ada tugas cemas-cemas heran,1
Lalap bilang jahat jahat tapi ga berubah:/ jadi gelisah sendiri,0
"Uts mk lain tuh kaya tenang-tenang aja, tapi kalo mk anvek rasa cemas menghantui.",0
gelisah bgt astaga,1
"Gegana, gelisah, speecheles entah apa penyebabnya :""",1
Udah males bat kalo tiap hari bawaannya gelisah terus-terusan tanpa sebab,1
"tugas gua udh kelar semua dri kmren, tpi knp hati ini gelisah? merasa seperti sesuatu yg buruk akan tiba?! ......",1
Biar ga gelisah gmn si🙂,1
"Jika sedang stres hindari makanan kafein dan soft drink karena menyebabkan gelisah, lekas marah, dan debaran jantung.",0
Anjingku dari tadi gelisah mulu😭😭 ini kenapa dah,0
Resah dan gelisah,1
"Mulai gelisah...Yg lain udh mulai sholat isya, gw ga khusyuk²,kucing makin deket..Akhirnya batal sholat buat ngusir kucing",1
Notif yg bikin cemas itu notif line,0
"dirundung masalah ,..hati resah,..jiwa gelisah.",1
kenal aja kaga dah gelisah,1
"[Cm] Tolong tenangin aku teman2 ☹.Bilangin ""gakpapa"" kalo penelitian aku lama.""Its oke"" kalo belom juga nyusun skripsi.""Its oke"" kalo wisuda agak mundur dari rencana.Gakpapa kaan??? ☹.Mulai gelisah sendiri aku :(( penelitianku udah 5 bulan soalnya (+2 bln magang)😭",1
Gelisah bgt milih gitar. Yang tau gitar akustik saran ke jog! Mending cort/yamaha? Bajet max 2.5jt,0
"Belakangan ini semua serba mendadak, mendadak seneng, mendadak sedih, mendadak cemas, mendadak santai, mendadak semangat, mendadak lesu, dll. Ga suka sebenernya sama semua yang dadakan, ya tapi mau gimana. Hahaha",1
"Ketika “mengandalkan diri sendiri” adalah jawaban terbaik untuk melupakan amarah, cemas, dan kecewa",1
"Gua gelisah banget kenapa ya, kurang ibadah kayanya..",1
gmn ya masa cemas berkepanjangan ..,1
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati""",1
Ado yg gelisah krno gagal merusak struktur klrgo wong. Ktek guno nyombongi klrgo tiri kau. Kuliah aku msih sanggup sampe hri ini ortu aku yg bayar. Ktek ngaruh idk. Numpang minum makan edop aku? Idak kan. Prcma nyombongi kprgo kau. Msih sanggup ayah aku nepati ucapannyo.,1
"mungkin inikah yang dinamakan cinta, hati gembira rasa bila kau kata cinta, siang yang suram kini menjadi ceria, hati yang gelisah akhirnya kini menjadi bahagia",0
"yaelah. .lihat aku war pd gk cemas..gk datang di TL gw,tp pd kirim doa bwt gw di DM an 😆😅😂",0
"Moncler lagi naik daun, the north face harap harap cemas nih kyknya",0
"Pernah dadi wong seng paling cemas, sampai akhirnya menjadi ora nggagas blas !",0
Ya allah hilangkan lah rasa gelisah di hatiku.,1
"Stres berkepanjangan,depresi setiap malam,merasa gelisah,udah bangkit berkali kali tapi hasilnya zonk, merasa mengandalkan Tuhan tidak ada gunanya ? Hei!! Cobalah untuk ""menyerah'' :)",1
Menurut kalian gimana jewel case apa photobook?.Gelisah akutuh:((,0
Tak seharusnya aku cemas perihal takdir. Sebab selembar daun pun Allah sudah atur akan jatuh kapan dan dimana,1
gila bisa gasi gausah bahas yearbook malem malem DUUHH mana belom gua urus excelnya kampret nyusahin tenan su..ADUH MAAP YH N WORD TP SUMPAH GUA UDH CEMAS BGT KALO NGURUS BEGINIAN kek pada bantuin aja😾👎🏻,0
"Nanti ketika kamu sudah bosan dengan yang baru, lalu kamu menengok ke belakang dan merasa bersalah padaku, kamu jangan sedikitpun gelisah. Percayalah, aku sudah memaafkanmu. Meski aku tak akan pernah menerimamu lagi.",1
