text,label
yg 5 dream dipimdahin ke unit baru tuh jadi gk si anjrit kok gua jd cemas,1
"Gelisah soalnya kompleks citra gading 4 hari gak update :""",0
"Merasa terbebani dengan rezeki yang orang lain dapatkan, merasa gelisah melihat kesuksesan yang orang lain peroleh, hingga lupa untuk bahagia. Astaghfirullah… secara tidak sengaja kalian lupa bahwa Allah Maha Adil 😧😧😧..Jangan hanya terfokus kepada apa yang orang lain miliki,",0
"Kalo cowoknya sakit, sebenarnya cewek itu juga ngerasa sakit secara ga langsung. Perasaan nya pasti gak tenang dan gelisah. :')",0
"Jika hatimu sedih dan tak ada yang mendengarkan gelisah gundamu, cukup datang aja pada Allah, dia pasti ngerti apa yang ada di hatimu ...",0
"Aku telah menyimpan senja itu agar menjadi penenangku, .ternyata ia hanya membuatku semakin gelisah menahan rindu.",0
"kelar utbk niat hati mau santuy santuy nonton series, e malah kepikiran mulu. cemas gue anjir",1
Untungnya mama menelpon saat saya sedang cemas dan sesak. Sungguh melegakan.,0
#. Gw terlalu cemas berlebihan it's okay ca lo manusia lo juga bisa bikin kesalahan dan lo tau itu ga sengaja. Stop bikin jantung lo sakit,0
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendata #COYS",1
ni biasanya kalo gelisah lama gini pasti abis itu ada deh kejadian yg ngga ngga,1
"Ini orang kalo gua diluar pasti gelisah hidupnya. Bentar-bentar whatsapp. Pokoknya kudu gua sampe rumah baru tuh tenang. Kadang sengaja sih, dan emang dasarnya ajah gua juga demen dicariin anaknya 😂",0
kor! ⚠️ law school ⚠️..kang sol b di eps 5 tuh knp ya? plagiatin apa dan siapa sih dia tuh? terus kenapa mamanya gelisah gitu? sumpah aku beneran gak ngeh :(,0
prnah ga lu mikir sesuatu trs langsung lupa trs jadi kpikiran tadi lu mikirin apaan bangsat ini gw ga inget2 jadi gelisah sendiri,1
"Dialog dini hari.. kepada diri sendiri, resah gelisah mengiringi, berharap ada yag mengerti-",1
cuma aku kah yang gelisah.,1
Sebab cemas ini adalah kamu.,0
tuhkan mulai cemas,1
di keluarga ayah semua pinter2 like pasti ekspektasi ke gue jg tinggi😢 bikin cemas bgt mikir ini huhu,1
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati""",0
"""Apa aku harus jadi THR dulu biar kamu gelisah mikirin aku?""..Status orang bukan aku👆",0
Salah satu bentuk kedewasaanku adalah tidak gelisah belum beli baju baru ketika lebaran. Bagus Tuy uangnya dialokasikan buat makan kan? .Astaghfirullah tutuy~,0
bila kw menangis hatiku pun bersedih. bila kau senang htku pun berbunga. bila kw gelisah htku pn bergejolak. ini semua karena. kita SEHATI,0
Tiap senin pagi bawaannya cemas mulu mau diantigen,0
"Mau haid kali ini bawaannya ga enak bgt ya sensi, gelisah, badan remuk",0
Setia abis ngerjain tugas yang berat bgt sampe jungkir balik ngerjainya langsung kirim ke email backup an karna gelisah takut tbtb laptop gue rusak gamau nyala🙃 mampus lah gue klo harus ngerjain dr awal lagi,0
muncul perasaan gelisah dan sakaw jika tidak mengomentari isu terkini,0
Semaleman tidur gelisah krn sebelum tidur nonton dokumenter pembunuhan.,0
Pabila hati mulai gelisah,0
"Real! Aku lagi pusing sedih cemas soalnya motor ku kan rusak aku butuh uang, mau bayar les juga, terus ambil ijazah juga bayar, menurut kalian gimana?",0
"Lengkap sudah. Kecewa  berpadu hati yang patah. Menghasilkan sekepal rasa gelisah. Entahlah, semoga semua ini berujung indah",1
"Aku yg susah tidur d malam hari, apalagi td malam gigiku tiba tiba sakit. Apa aku salah terlalu nyenyak untuk tidur karena malamnya selalu gelisah. Apa aku ga boleh bermalas malasan d hamil ku yg sudah berat ini.",0
"ketika bipolar lu kambuh selamat datang sesak nafas,tremor,cemas,ketakutan,selfharm dll",1
"Hati yang sepi dari doa dan pujian kepada Tuhan - mudah gelisah, tak sabaran, dan marah tanpa sebab.",0
Pemilik akun catalikepersonn sedang dilanda resah gelisah sama pembagian kinerja diri,0
"Kok belakangan ini perasaan lg gaenak mulu ya, kaya mellow, ga tenang, gelisah",1
"Tenang saja, semua akan baik baik saja. Tidak perlu cemas. Percayalah Tuhan saat ini sedang bersamamu dengan segala masalah duniamu.",0
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati""",0
"kawan aku chat aku, kata ada berita buruk. but then bila aku dah replied siap spam. dia online tapi tak reply. aku dah cemas ni",0
"Namanya juga sayang. Ada rasa; Takut, khawatir, cemburu, gelisah, kangen. Ya wajarin aja, intinya aku sayang kamu.",0
"Jika kamu resah &amp; gelisah adukan saja kepada RABB""mu dan bacalah Al-Qur'an agar hati jadi sejuk dan kurangi menyinyir terhadap orang lain #bowochallenge #iwartabowochallenge",0
Hukuman pertama dari berbuat kemaksiatan itu dibuat gelisah..Hukuman Kedua jika kemaksiatan itu tidak di tobati adalah kelancaran berbuat dosa lainnya..-Aagym-,0
Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadilah diri sendiri.,0
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati""",0
Kl udh kepikiran terus ga tuntas tuh rasanya gelisah banget emg,1
Hmm kok hari hari ini gaada tugas apa apa yaa jadi gelisah😭,0
Lg cemas..lg badmood..tp smangat liat law school..,1
"Mau dikenali banyak orang kau harus  paling depan.Di depan penuh dengan rasa.Bahagia, cemas, suka dan lainnya .Jangan panik pada masalah yang datang.Kau sudah hampir cukup banyaknya lewati dinamika.Kau hanya butuh tenang, berpikir, realisasikan agar tetap berada didepan",0
Memasuki tanggal tanggal cemas bisa ikut sholat ied apa ga,0
"Ya gimana nanti :’), cemas aing semoga bisa kontrol emosi",1
"No matter what aku try, mesti sekejap jak aku pkey profile pic aku. Effect dr trauma ya sampe kinek. Resah gelisah rasa. Best nak molah org jadi trauma? Mesti rasa menang bila dah hanco kan keyakinan org lain kan?",0
"gelisah banget mau milih antara boring or chilling , TOLONGGG😭😭",1
ya allah kenapa ya udh semingguan kek gelisah gitu gangerti banget aaa,1
"Kata seorang kawan, akhir bulan adalah apa yang akan terjadi kemudian. Ada yang gemas dengan detik-detik gajian, ada yang cemas menunggu calon pacar tak lekas memberi kepastian atau ada yang lemas mempersiapkan tangis membaca kalimat undangan atas nama seorang mantan.",0
"""Eh gw abis bukber sm doi""-tmn gw...Sebentar deh, bukannya kalo gak puasa juga kalian emg makan bersama kan? Kenapa gapernah bilang.""Eh gw abis makber sm doi"".😬",0
"Jika hati sedang gundah dan hati sedang gelisah, ingatlah Allah, karena dengan mengingat-Nya hati menjadi tenang dan tentram",0
Lebaran taun ini...bikin gelisah,0
"Jika kamu mampu bersyukur atas apa yang telah Tuhan berikan untukmu, kamu tak akan cemas memikirkan apa yang bukan milikmu. #PalembangHebohQuotes",0
"sering terjadi setelah post konten di ig:.1. nungguin di-like.2. cemas kalo engagement nya ""biasa aja"".3. kalo belum di-like, balik lagi ke nomer 1.dan berputar trs di situ :""((( alamak knp niat gue ke sana ya hhhh astagfirullah....",0
Ngidam yoongi tear r udah di level ✨ gelisah ✨,0
"orang nampak kita tenang , happy macam takda problem sebab hanya satu senyuman yang kita lempar keluar tetapi sedih resah dan gelisah berjuta yang kita pendam sendiri , hanya kita yang tahu .",1
"dulu tuh kalo tau ada orang yang ga suka sama aku, pasti uda langsung cemas, sedih, cari tau kenapa sampai ada orang yang gasuka.",1
"Fearful. Sering mengalami perasaan sangat khawatir, sedih, atau gelisah.",1
"Sebab waktu adalah cermin, indah. .Didalamnya sebuah wajah cemas terus menerus memantulkan kekosonganya.",0
"#UtangBenamkanJokowi.#UtangBenamkanJokowi..""Aku Wasiatkan Kepada Kalian Agar Tidak Berutang, Meski Kalian Merasakan Kesulitan, Karena Sesungguhnya Utang Adalah Kehinaan Di Siang Hari, Kesengsaraan Di Malam Hari."" - Umar Bin Abdul Aziz -..Dimana Di Pagi Hari Gelisah Tiada Bertepi.",0
"gila, kenapa gelisah ya? *main yoyo*",1
Pernah dadi wong sing paling cemas.Nanging akhire dipekso kudu ikhlas,0
aduh cemas refreshing toner y o u di official store abis punyaku tinggal 1/4 lagi😟,0
ok dah habis rasa gelisah,0
Sebagian jomblo mulai gelisah mikir bakal nikung gebetan siapa untuk diajak malming nanti..,0
"“besok kerja” seketika mual, asam lambung naik, pusing, gabisa tidur, gelisah. harus apa yaa🥺",1
Paling tak suka kalau dia keluar haih mula lah hati ni gelisah tak tenang,0
Sebagian jomblo mulai gelisah mikir bakal nikung gebetan siapa untuk diajak malming nanti..,0
w gelisah nunggu minju update,0
Kenapa vibesnya kek cewe mafo aoakndrhtbgahs,0
dulu paling cemas.sekarang paling ikhlas,0
"Gelisah tak menentu!! Itulah ketika ada ujian. Tapi hadapi dan lewati. dari dulu zaman sekolah juga begitu, masa sekarang ga bisa lewati begituan. Bisalah",1
"Pernahkah kalian mendengar kata ‘paranoid’? Apa yang terlintas di benak kamu ketika mendengarnya? Rasa takut, cemas, atau was-was yang berlebihan? Pernyataan tersebut merupakan sebagian anggapan yang beredar di masyarakat mengenai paranoid.",0
"Ngl kalo aku sebenernya cemas banget sama rank anak-anak di round 2 ini. ga cuma dr self expert, tapi dari voting dan viewers juga. dari awal yang changbin ngirim di bbl itu, sampai sekarang masih terus kepikiran",0
"Memasuki Waktu Indonesia Bagian Overthinking, gelisah, galau, takut ketemu hari besok, gimana caranya dapet uang yang banyak, gimana caranya bahagian orang tua, gimana caranya bisa nikah sama pacar🙃",0
Ih apaan nih kenapa pada cemas gitu dah?,0
OK I dah mula cemas sebab tak jumpa baju Melayu yang berkenan.,0
Kenapa coba dari dulu aing cuek buat e wallet yg lainnya 😭 sekarang gelisah bngt,0
"Panik, gatau panik karena apa. Gelisah sendiri, kepikiran juga",1
"pas lagi solat tiba² ada kecoa di sajadah , otomatis langsung gelisah berharap kecoa itu segara minggat",0
Gabisa berhenti ini pala saya munculin mata yang harus ditatap saat cemas mulu,1
"benerbener tiap hari takut, gelisah...😭",1
ini gimana ya biar tenang. jadi gelisah gini setelah baca.,1
"Jika ketidakpastian adalah penyebab rasa cemas dan khawatir, tapi suatu saat akan hadir ketidakpastian yang menenangkan, saat kita mengenal Allah dan jika kita berjalan bersama-Nya.",0
"Aneh. Gua hari ini ga nugas dan agak luang jadi bisa baca novel yang dangkrak tapi... rasanya aneh. 😟 Dari tadi gelisah ngecek google calender jaga2 kalau salah baca. Tapi masih aneh🥺 gimana ini yak, spt nya harusnya mencari kesibukan untuk menghilangkan perasaan ini.",1
Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadilah diri sendiri.,0
ada ba benda buat aku gelisah ni,1
Entah kenapa gw setiap abis sholat Ied tuh tiba2 gelisah gajelas akhirnya gak mood silaturahmi atau apalah yg biasa orang pas lebaran ngapain :(,1
"pas mau tdr gini gelisah sendiri... gmn kalo anting gue gasengaja kesapu sama pak hadi? mungkin masi bisa dicari di tmpt sampah, tp gmn kalo trnyt udh diangkut? gmn kalo trnyt ada tangan2 jail yg duluan ngambil? (tp percaya si tmnku ga iseng tgnnya kecuali maling pulpen)",0
"Mentok tidur pasti jam 11 sampe set 12. Kalo lebih dari itu pasti cemas, knp y😔",1
"Tubuhku punya alarm tiap ada kerjaan belum beres. Pengingatnya aku merasa gelisah, mual, cemas ga jelas, pusing. TAPI OTAKKU GA SINKRON ALIAS DIA GA INGAT KERJAAN APA YG BELUM BERES 😭😭",0
"Pernah gak sih lo saking gugup, takut, dan cemas itu sampe lo pingin muntah gt",1
Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadi diri sendiri.,1
Sebagian jomblo mulai gelisah mikir bakal nikung gebetan siapa untuk diajak malming nanti..,0
yang belum di fb jangan gelisah begitu dong sayang kalian juga bisa kirim menfess kok,0
"Pas udah kelar semua begini kenapa pusing banget pala gue .......Tapi sumpah gue gamau tidur, gue gelisah banget kalau disuruh tidur.",1
gelisah krn kakashi,0
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati""",0
Ceritanya selama weekend matiin notif WA Business biar bisa tenang. Ternyata tetep aja tiap buka HP cemas dan langsung buka WA Business sambil deg-degan liat list unread messages.,0
ricky tewas? tidak mungkin itu.. ini pasti akal akalan ricky biar elsa ketakutan dan gelisah.. .--.ricky semakin di depan.. mampus kau elsa dihantui rasa bersalah untuk kedua kalinya.. siapa lg yg mau dia jadiin kambing hitam sekarang🙆.#ikatancinta,0
"Gtau harus senang apa sedih. Dn gatau perasaan ini smape kapan? Gue yg ngrasain nya aja bgung tiap hari coy.. bingung sm perasaan sndiri. Sllu ga tenang, gelisah. Tapi, pasrah aja.. ada Allah. Anak ku, bisa ya.. shaina bisa.",1
"Aku selalu terfikir gelisah menjelang melahirkan, tp apa pernah dia mengkhawatirkanku. Tp rasanya aku siap berjuang d rumah sakit sendiri nantinya, melihat sikapnya yg kunjung tak pernah berubah.",0
"Dalam lantunan musik gerimis..Aku masih duduk di kursi cemas..Menikmati kekhawatiran yang kukarang sendiri..Bersama itu, dugaanku belum bulat..Perasaan ini abu-abu..Buram tanpa kejelasan...Teruntuk gadis yang kuciptakan dalam sajak.",0
[cm] mau lulus aja banyak bgt rintangannya yaa 😩😫 capek bgt guyssss mau rest bentar tapi gabisa kayak gelisah gitu,1
"emang benerrrrr bermedsos ria harus nyari sehatnya, kalo cuma bikin gelisah doang ngapain",1
"Mulai gelisah...Yg lain udh mulai sholat isya, gw ga khusyuk²,kucing makin deket..Akhirnya batal sholat buat ngusir kucing",1
"Gelisah, galau kalau seharian ga ada kabar..",0
The worst case kalo hujan tuh kalo plus angin plus petir plus mati lampu,0
moots kalian kalo lagi anxious gitu ngapain biasanya? i used to write something tiap kali banyak pikiran atau cemas sama hal hal yg belum pasti... tp sekarang... idk what to do &lt;/3,1
"Tidak usah terlalu cemas, ceritamu ditulis oleh penulis skenario terbaik",0
Gelisah gitudeh 😰 [],1
diujung gelisah ini aku tak sedetikpun tak ingat kamu,0
"Matahari tenggelam diperantauan bibir indah nan manja. Hatiku gelisah mengenang seucap kata, ""tinggalkanlah aku."" Sontak hatiku berubah jd angin, ribut memporak-porandakan keadaan. Tanganku tak ubahnya gerimis menghunjam tanah, mencabuti apa yang tertanam seperti perasaanku.-0421",0
Yang dingin bukan hujan.Melainkan chat yang tak kunjung datang.Yang berisik bukan hujan.Melainkan harap harap cemas hati .Akankah kau nanti kan kembali.Hujan kita satu air.Tapi kita tak se takdir,0
"Buanglah cemas dari dirimu, sekalipun kematian datang ke kamarmu. #AliSyahidMihrab",0
"Mei semoga kamu baik, semoga kamu mampu menyembuhkan hal-hal yang disisakan sama bulan sebelumnya, semoga perasaan takut cemas dan khawatir terasa lebih menyenangkan",0
Suka cemas tbtb,1
"Ketika lagi ngerjain sesuatu, dan tiba-tiba merasa gelisah dan was-was padahal gada apa-apaan...hadeh ada apa wahai diriku",1
"Capek. Bosan juga. Mau marah nanti juga diulangi lagi kan? Bukan sok tau, tapi itu yang terlihat dari yang ditunjukkan selama ini. Pengen ngomong juga ketahan sama rasa cemas dan takut, gapapa, udah terbiasa.",0
kenapa dalam dunia ni aku je nak ikut kepala memasing kenapa aku?,0
Jiran bawah rumah +ve. So aku perlu cemas ke tidak ..,0
"Hidup tanpa tujuan itu seperti lagi kebelet tapi g nemu WC,, #GELISAH duuuhhh . . . -JOmblo Baper-",0
Adakah yang lebih gelisah dari jendela terbuka di kamarku? Ia sedang menunggu rindumu bertamu.,0
"Padahal di dalam ruangan berduaa doang. Rasanya kayak penuh banget tempat, gelisah banget, gak bisa di jelasin. Waktu di luar habis mandi, perasaan gak se panik tadi deh. .Kenapa ya?",0
Bikin cemas aja asu,1
gelisah banget :'),1
"Suka ga ngerti sama diri sendiri. Punya mental gampang bgt down, sering banget ngerasa khawatir atau cemas, susah ngontrol pikiran, mudah banget sakit hati. Kadang yang bikin diri kita sendiri menderita adalah terlalu memikirkan apa kata orang.",1
"Gw tuh suka bingung kalo udah nyelesain sesuatu abis itu tuh ngapain lagi. Kek ngerasa semuanya udah, tapi apa yang kurang ya. Bawaannya tuh gelisah mulu",1
"Jujur, dari dulu sampe sekarang, sejak 4 tahun terakhir, musuh terberatku dalam menulis adalah perasaan anxiety. Gak ada alasan yang begitu detail, cuma tiba-tiba gelisah gak jelas aja, sampe kadang kalau parah banget bisa bikin stop nulis berbulan-bulan.",1
"biasanya tak pakai minyak wangi biasanya tak suka begitu saya cemburu, saya curiga takutnya ada main di sana..biasanya tak pakai minyak rambut.biasanya tak seperti itu saya gelisah, tak enak hati takutnya ada cinta yang lain.. *nyanyi sambil joget bang jali* hahahaha",0
"Semua bicara thr, pada bingung pada gelisah. Alhamdulillah mereka masih berharap tapi masalahnya setelah itu. Akankah harapan itu tetap langgeng?",0
"Senin, 03 Mei 2020 / 21 Ramadhan 1442.Hari baik, untuk orang yang baik...Bulan baik, untuk orang yang baik juga...Untuk beberapa hari/seminggu belakangan ada rasa tiba2 takut, gelisah, dan bahkan tanpa sengaja menghayal hal2 yang tidak diinginkan...Mungkin ini salah satu tanda..",0
Gelisah dalam pikiran tidak akan menyelesaikan masalah. Bangkit &amp; percaya yakin pasti ada jalan keluar.,0
"sudah lama alpa, gelisah yang pahit itu bertamu lagi. aneh, aku justeru menyambutnya dengan sukacita.",0
malah cemas sendiri wkwk :((,1
Sejujurnya aku cemas bantu aku ya allah... semoga hari ni baik2 sahaja tanpa rasa malu atau diperbodohkan,0
bila kau menangis. .hatiku pun bersedih bila kau senang. .hatiku pun berbunga bila kau gelisah. .hatiku pun bergejolak ini semua karena. . . kita SEHATI,0
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati",0
"orang nampak kita tenang , happy macam takda problem sebab hanya satu senyuman yang kita lempar keluar tetapi sedih resah dan gelisah berjuta yang kita pendam sendiri , hanya kita yang tahu .",1
"Banyak cemas nya, jadi banyak nangis nya.",1
"Waktu tidak terasa, tak sanggup tuk hari itu datang, gelisah, cemas, sedih, takut, kecewa, dan marah. Namun bagaimana pun itu tetap harus kuhadapi. Semoga diwaktu itu diberi kekuatan dan kesabaran. Aamiin 🤲",0
"dirundung masalah ,..hati resah,..jiwa gelisah.",1
"Hati yang sepi dari doa dan pujian kepada Tuhan - mudah gelisah, tak sabaran, dan marah tanpa sebab.",0
"pernah menjadi yang paling cemas, sebelum menjadi yang paling ikhlas.",0
ku lagi cemas takut mamang servis hp buka2 app trs mlihat app yg isinya iya2 hikd 🐽,0
kaka kaka yg open po plis jawab aku gelisah galau merana😖😖😖,0
"No offense guys🙏.Meski udh ada scene doa bersama, ttp aja suasana Al kritis kmrn tu janggal.Box prnh jagain keluarga di ICU, walaupun gantian tapi ttp aja sampe rumah kepikiran. Lg mandipun kepikiran. Jgnkan keluarga, tetangga pun ikut cemas😭.Surat? Nyalon? MamYo??.#IkatanCinta",0
"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia.",0
"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia.",0
Nanem ijazah di sekolah ketika ingat gelisah,0
kok dri tdi ku ngrsa gelisah bgt y?,1
"udah tau jauh, knp hobi banget bikin cemas!huh",0
"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia.",0
gelisah banget pas baru bangun tidur kaya langsung dapet pikiran pikiran jelek dan itu setiap hari banget,1
duh yaallah gelisah bgt,1
"Media memberitakan tentang ganas nya covid-19 SEMUA ORG PANIK,KETAKUTAN,GELISAH..Tapii Al-Qur’an memberitahukan ttg Dahsyat nya siksa kubur,Kejam nya siksa Neraka Tapi org Tenang saja, santai..Astagfirullah..Ampuni Kami Yaa Alloh🤲🤲",0
"Baru tidur 2 jam doang ya ampun, gelisah bgt tidur ga nyaman, padahal utbk pagi ini, semoga ga ambruk😔",0
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati""",0
"kalau emang harus cemas, lakuin apa yg pengen kamu lakuin, toh hidup juga cuman sekali ..-siapa yg datang ke pemakamanku saat aku mati nanti?",0
"temen kelasku hari ini sidang pendadaran😭😭 aku blom selesai ngerjain nya, rasanya jd aga takut, cemas, gelisah😭",0
"Rasa hatii gelisah gini , setiap mau kerja mesti ngerasa was was gak tenang",1
"Yuk yg lagi weekend di Malang,.yg lagi pegel2, yang lagi gelisah...massage yukkk... .088225116431..#massageb2b.#massage_bodytobody #massagemalang .#pijatmalang",0
"Meskipun aku diam tenang bagai ikan, tapi aku gelisah pula bagai ombak dalam lautan. - RUMI..#MCO3",1
"ternyata hidup kita di dunia selama 70 tahun itu akan terasa seperti hanya 2 menit 1 detik ketika nanti kita dibangkitkan kembali. jadi buat apa terlalu mengejar dunia, buat apa terlalu takut dan cemas sama urusan duniawi. just don't waste our efforts.",0
"[cm] guys gmn sih rasanyaa, tiap hari kayak cemas bgt mikirin skripsi, jadwal sidang agustus bgt dan sampe skrg msh ngambang, mau revisian kayak otaknya kopong gitu aja tp tiap hari cemas bgt sampe gemeteran 😭😭",1
Entah knp cemas kl liat cewek polos tp di deketin sm cowok bajingan,0
Resah dan gelisah..Mboh...lah..,1
orang lain gatau gua ngerasain cemas setiap hari.,1
"Skripsi tidak berbahaya. Tapi gelisah berlanjutan karena skripsi belum selesai, bisa berbahaya bagi jantung.",0
"Kelaparan menyebabkan turunnya tingkat serotonin dalam tubuh yang mengakibatkan timbul rasa gelisah, stres, marah, dan sedih. #InfoSehat",0
"keren banget aku hari ini, bisa ngelawan rasa cemas sama takut. kayaknya emang beneran lagi capek aja wkwkwk bismillah! 🥺😇",0
"Resah dan gelisah ,menunggu di sini ........",0
"Skripsi tidak berbahaya. Tapi gelisah berlanjutan karena skripsi belum selesai, bisa berbahaya bagi jantung.",0
umami mami mami gelisah hati ini,1
Keluar dari zona nyaman itu bener2 bikin gelisah ya😭,0
pernah menjadi yang paling cemas hingga akhirnya Dipaksa menjadi yang lebih ikhlas.,0
"dibangunin rasa gelisah ini mah judulnya,,, udh tidur larut  masih aja bangun pagi",1
"sedikit cemas, banyak takutnya",1
"Tak menyerah hadapi rasa di ambang gelisah, hingga semua kini kan menghilang",0
"Cemas, tapi tak perlu melebihi kadar kehidupan..Kita adalah anugerah yang disenangi Tuhan",0
gue takut deh cemas nya udah berlebihan karena gue udah di fase yang takut bgt,1
"Apa sebenarnya yang membuatku gelisah, please, tell me!",1
"beberapa hari yg lalu gelisah, hari ini mens. baru sdh baca kalo gelisah itu salah satu gejala pms. jadi siapa yg kasi gelisahka ini, skripsi atau pms?",1
"Ada cemas di pelupuk mata, sebentuk kangen yang lupa cara tertidur.",0
"cerita secukupnya, tidak perlu terlalu cemas, jangan semaunya karena orang bisa kapan saja berubah bukan engga bisa dipercaya hanya saja lebih berhati hati",0
gelisah nungguin paket dateng,0
"Selalu memikirkan dan gelisah karena urusan duniawi itu sama dengan marah atau tidak ridlo dengan Allah. Tidak ridlo pada keputusan Allah dan tidak bisa sabar atas ujian-Nya.""..- Gus Baha",0
Lihat raut wajah kedua orang tua yang cemas pas tau anaknya lagi sakit...Gak pernah!,0
Duh gelisah gini ya anjeng:(,1
Gelisah timbul dari diri kita sendiri,0
"ga minta hyunjin balik sekarang dan ga maksa juga kudu cepet"" balik, tpi tolong dri jyp nya aja gada kejelasan gmn fans nya ga cemas sana sini",0
"Lebaran makin dekat. Ya Allah males bgt rasanya mau ketemu keluarga besar, males bgt ditanyain macemmacem, belum apaapa udah ga nyaman aja ni hati cemas bgt fak😭",1
bila kau menangis .. hatiku pun bersedih .. bila kau senang .. hatiku.pun berbunga bila kau gelisah .. hatiku pun bergejolak ini semua karena .. kita SEHATI ..,0
"Tiba-tiba gelisah, gak nyampe 5 menit langsung mual parah. Memang asam lambung penyakit paling cepat ngefek kalo ada pikiran 👏🏻",1
"Baca2 klo ada salah satu pihak ekspedisi yg lg kewalahan dan nganter jd lama bgt, trs jdnya dr kmrn harap2 cemas krn beli brg di toko oren udh gabisa milih ekspedisi lg. .Terus td ngecek, eh tu barang dikirimnya pake ekspedisi itu..Kesel bgt gusti :”))))",0
"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia.",0
"""Umar bin Khattab berkata:""..""Aku tidak takut"".""Sesuatu hilang daripada ku,,"".""Karena aku tau selain takdir ku tidak akan pernah menjadi milikku,,,"".""Aku pun tidak gelisah , dengan sesuatu yang kumiliki, kemudian kehilangan nya,,,"".""Kenapa? .""Karena aku tau,,""",0
Dapur rumah dah mula buat kuih raya. Isteri buat kuih sarang semut sebab dia tahu itu kuih kesukaan saya...Dia juga tengah gelisah sebab resipi dia ikut tak jadi nampakya...😂,0
AMAMIMAMIMAMI GELISAH HATI INI,0
Gelisah bertanda apa ya -_-,1
"Ketika hati sedang gundah, gelisah dan dipenuhi dengan keputusasaan, ingatlah bahwa hanya kepada Tuhan kita mengadu.",0
"•KETIKA hati gelisah, ada Allah tempat berkeluh kesah...•KETIKA hati sakit, ada Allah tempat mengadu...•KETIKA hati kecewa, ada Allah tempat menyampaikan doa...•HANYA Allah lah yg maha mendengar segala yg dipanjatkan hambanya ❤️",0
"Stelah kerjaan kelar.Hal paling bikin dega2an itu ya pas serah terima ke klien.....Kita yg udah pd abis.Bisa harap2 jd cemas..Sensasi nya....selalu bikin nggak mood makan,panikan,kepikiran tiap detail kerjaan 🤣",0
- lagi gelisah tentang perskripsian.. takut banget tapi harus percaya semua bisa terlewati,0
"Katanya gua kuat, gua batu wkwk gua selalu panic attack kalo malem gelisah ga jelas mana ada yang tau wkwk gua ga keluar kamar seharian karna udh cape bgt boro² ada yg peduli malah di bilang males²an padahal mereka gatau alasan gua begitu kenapa. Kayanya mentalhealt gua gapenting",1
jd harap harap cemas sy ntr dpt vers apa🙂,1
resah dan gelisah,1
"Beberapa hari ini bawaan nya gelisah mulu, kek ga tenang gitu.",1
"Sumpa gw tb"" gelisah knp ya",1
"Janganlah memelihara amarah, karena itu hanya akan membuat hati kita gelisah :)",0
gue seharian gelisah bgt knp ya padahal ga ada apa-apa..tenang pas abis sholat doang abis tuh gelisah lagi😔,1
"Malam minggu pertama di bulan mei, jangan terlalu gelisah walau keadaan kian hari kian gak santai",0
"Dulu kalau tengok muka my past ni rasa macam bengang je n resah gelisah but noww bila tengok dah tak rasa apa2 langsung , tengok muka dia pun rasa biasa jee kosonggg je 🤣",0
"Hm gaya hidup gue tipe yang minimalis, dari awal tahun mau ganti hp aja mikir terus, udah butuh belum ya..",0
Cemas liat jam kirain udah telat masuk room eh pas cek grup ternyata lesnya libur wkwkwkwk,0
h2c alias harap harap cemas,0
"pdhal ga abis mik kopi tp gelisah pol, deg2 an, gaiso turu malah recalling memory wkt trekking ke coban2 tp versi medeni astsga 😔",0
toxic bgt yaalah tiap malem selalu takut lupa ngerjain sesuatu 😭😭😭😭😭 kek gelisah gt anjr,1
"Hari ini energinya berat banget. Harus ke dokter, USG, lalu rontgen. Hasilnya baru ketahuan besok. Duh, cemas banget.",1
