ID_USER,USERNAME,ID_TWEET,TWEET_TEXT
1361419345834958848,SherriEngh,1400804884547616770,"  “This doesn’t end in anything that looks like politics,”  on Republicans pushing the false claim that fmr. Pres. Trump wo…"
3393453733,DougWise9,1400804884992114691,What a loser: Exclusive data: Trump's traffic flop
845002104557240320,Randy77847389,1400804886690861056,"  .⁦ gets the headline RIGHT for once!The FREIGHT TRAIN of audits is coming across the country and the Democrats, lib…"
878566261,JudithLaFleur,1400804887231750144,"  WHEN Fauci gets hauled in front of Congress, he needs to be asked - under oath - when he knew that the Pfizer vaccine…"
1378825141182992386,asante_ghana,1400804887273820160,  Live | John Mahama speaks on the  Election Petition 
2465842831,CCleePolitical,1400804887340912643,  Labour right MP Siobhain McDonagh mentioned 'John Stolliday' on #Newsnight just nowAs it goes he is mentioned in this p…
1256259827875155968,KingKain24601,1400804889207451655, #IsItOk that not only do we have government who have proven repeatedly that they don’t care what damage… 
1312235074939760640,andenkar,1400804892223098886,  Here’s  on why he doesn’t book GOP election deniers:“Should those who shared the election lie … be invited onto…
1385182814694346758,AranPradhan,1400804894408282120,I don't even understand why people said MODI FAILED. These people give vote to modi. Their whole election campaign… 
483077571,acr810,1400804895247249413,  Congresswoman  how is preventing people from giving water to voters who wait in long lines because of li…
1393706509369020417,NicholasIdc,1400804895855464448,  this tip might save ur life: if ur at the beach and the water quickly rushes away from the shore DO NOT go towards it. it…
1291379219050778631,JackLyn92721179,1400804897789026305,   No  your dead wrong there is no Russian Hoax! Trump has been buddies wit… 
763376117428301824,deplorable111,1400804898971717634,    So Fauci &amp; all Dem governors &amp; Pelosi all helped to TRY to steal the presidential election 
1362421544920694791,JacksonGar1,1400804899512803328,Another reason LeBron James isn’t close  MJ . He’s a sore loser . No class ! Michael Jordan is the GOAT !
1186324949323173889,DuckFupped,1400804899265429509,Treasonous bastard Mike Pence.Soon...
1289722283226013698,jayzamm3,1400804902096486403,  We were right about COVID.We are right about the  Election.We will be right about the vaccine.
894594069464313856,ajmissu,1400804902511812610,  .....Because Pence wouldn’t overturn the election and install trump as king
2312367559,BHintz23,1400804905430962177, I don’t understand this. Even IF these audits show he really won the election: IT’S BEEN CEIFIED.… 
1224488362616160256,JohnKLDN,1400804907230367745,"  Ed Miliband on Brexit: ""...we had a referendum, we had a general election, it was decisive..."" Oh Ed!! Both were the most corru…"
1352282019733016578,FridayBrownDog,1400804907544764416, All the school board election candidates who ran on platforms of being against critical race theory… 
1189089243110559746,AghaJafar2,1400804908463448064,Let the enemies of Islam die in their hatred against the United Revolutionary alliance for the election.
845824702954246144,carol_33410,1400804911097565188,  Republicans blame party's election fraud lies for lack of voter turnout for New Mexico special election
1108055430666686464,Al22Vav,1400804911323832330,"  Yang said he would go even further and follow the city of Barcelona’s lead in creating “superblocks,” in which contiguous b…"
2818743011,Maria4CarmsEast,1400804913672769536,Just wondering whether Margaret Hodge &amp; co reported this to  Asking for thousands of friends. I’m glad… 
1366198092987396099,Chris42849374,1400804914171764739,  That’s right but that doesn’t stop them from acting like they’re really interested in th… 
2993168963,MeansCampHill,1400804914494857223,Hope so!
828376329691267076,BruceWS1,1400804917057667073,"  I think the words you were looking for, Mike Pence, were 'Fuck that guy, he almost got me killed, and shat all over ou…"
295744154,777Gautam,1400804917913133060,"     Maharaj Ji, Plz trust Ur this Sainik,Exactly same kin… "
1221899570692743168,Vanessa75998849,1400804918500360195,  Pence is still trying to thread the needle between supporting Trump and preparing his own  run. Trump voters are n…
738026173,g_money710,1400804920370950146,  Number of times that Mike Pence has publicly denounced fraud in the  election: Number of times that Mike Pence…
1963305084,boomerang_38,1400804920626921476,"  . Concern for ""what happens next"" only rarely seems to play a role in Gov. Abbott's policy decisions. Unless we…"
1248993885864333318,beandip2020,1400804922518507521,"  Very excited to be the PPC candidate for Thornhill, Ontario in the next federal election.  Say no to fake conservativi…"
1848191196,Luke_W_Martin,1400804923177058313,  See: her performance in every election
826117422495199233,AndrewAsalesman,1400804923080642568,I have been saying this since before the election. Not just them there are a lot of Dems who could give two fucks a… 
55060090,realTuckFrumper,1400804923965689856,Republicans blame party's election fraud lies for lack of voter turnout for New Mexico special election 
3128020525,stoicpleb,1400804924544405507,  All joking aside  reporting Unite to the police (!) less than a month before a by-election should be instru…
3427990114,LauraWeare42,1400804926310191110,"  When the USA threatens a country with a leftist government that it must have a ""free and fair election,"" what it really…"
1352592356076363777,factsma21119979,1400804927979593728,  The unhinged rhetoric from Democrats on election integrity is pathological at this point. Pure crazy. And they repeat…
1083431267578843137,Livai47,1400804930068303879, mariages??? Non désolé c’est un échec et même je dirais que la personne qui divorce x faut se poser les bonnes q… 
732520594995056640,tristangrayedi,1400804930173145089,"Will activists who departed over transphobia and then went back following the definition and Sturgeon's ""zero toler… "
4384457722,edenshome1,1400804930244448256,   Jenna you know % with out a doubt our election was rigged  and fraudulent..… 
901598479709077504,BevHornaday,1400804933004316678,"  It's time we recognize that election integrity is a National Imperative, but a State Responsibility!"
2850456049,lisaannwersing1,1400804934556307460,"  Do you remember the truckload of ballots that was shipped from Long Island, New York to Pennsylvania and vanished? What was…"
556261687,thoughtandact,1400804937244762112,"   No, they didn't. SF just had media pals dredge it up pre-election. Where does SF Repealer Boylan stand on our …"
413378862,squeekyleaks,1400804937559326723,"  No Republican will lose an election to a democrat in  that won’t be “audited”, taken to court or accused of being “stole…"
281196145,timrchurch,1400804938104643584,"Ever since Nixon, the GOP has been a little bit hinky, but now it is devoid of principle and seeks only raw power… "
945142266829705217,FeetQOSandBBC,1400804939065180161,  This is a friendly reminder that people would kill just to massage my perfect feetAnd that no one even cares about you…
585630996,FALCON678,1400804940789002247,      Blimey you lot are worried - let’s publish the #Fordereport and see who…
1135783364231925761,AmanuelTeweld18,1400804941065752580,  The people of #Tigray &amp; #Oromia aren’t able to vote for their elected candidates due to the Ethiopian Govt's war on both of…
1319581731922563072,RafelaCrisaful1,1400804944018653190,   years since #Malta went to the polls in the  general election. Read what  had to say   
2924805584,PatPdevon18,1400804945822208003,  Insurrection Summer? We must be prepared for the worst.
1268608538403799042,VasilChakalarov,1400804946380009474,"  Election fraud got Biden 'elected'.(vote-by-mail, because muh pandemic, being the key element to the fraud)"
1354578617376907273,squirlkit,1400804946623275011,"  ""And then after you lose the election you do an audit in the states where you lost, and claim you won, even though dow…"
3390061349,genuke1,1400804946891661317,"  To put it into context, Mark Zuckerberg was emailing Fauci to spitball ""message ideas""while he was literally establish…"
1335078609275351041,PoliticoEh,1400804949819228161,  Number of times that Mike Pence has publicly denounced fraud in the  election: Number of times that Mike Pence…
921848231939620864,Elizabe19214542,1400804950041513986,"  .⁦ gets the headline RIGHT for once!The FREIGHT TRAIN of audits is coming across the country and the Democrats, lib…"
950106799134396419,Bastet1109,1400804950507147269,  Insurrection Summer? We must be prepared for the worst.
876547513230086144,SherrySmolders,1400804952868409344,  We have known for quite some time that #TrumpIsNotWell. But most  legislators are not delusional. Their promotion of the #…
1388840890001621000,CarnivalCrypto,1400804954768543748," Money was a side effect, the real interest and purpose was stalling the economy to hurt Trump, whi… "
1345048920,jayala_78,1400804956647661574,  It just breaks your heart to see Biden kicking ass! Poor Trump loser!
2924952258,zannerbee,1400804957671018497,  You would need all the documents to prove that he knew. And a DOJ willing to charge him. And what are the chances that the…
71799995,crimson151,1400804958568652801,  There's the core of the republican election strategy. 
932434057,SEinecke,1400804961865322497,  .....Because Pence wouldn’t overturn the election and install trump as king 
82583414,amish_tiwari,1400804961861083149,   Precise reason why congress is losing election every now and than... This is happen… 
1252435763670679552,SamWallach4,1400804964067336194,Election Profit Makers. 
945142266829705217,FeetQOSandBBC,1400804964721647623,  Hi losers I'm a little snowbunny that enjoys dominating #whiteboys and draining them while they jerk off to d women.…
1046902706328260608,6shooterarmydad,1400804965820600325, Sore a$$ loser!
1090432429,G8Maq,1400804966382637059,  Coverage for Azad Kashmir election begins today at : pm. Stay tuned!#PTI #AJKElects
29891001,khawlis,1400804966806310915,  We worked so hard to get Joe &amp; Kamala across the finish line. Then we kept pushing to get Warnock &amp; Ossoff elected. Not a mo…
137146798,BeltwayBoudica,1400804967166918657,  It’s just incredible to hear Joe Manchin &amp; Kyrsten Sinema say voting rights legislation needs bipartisan supermajority in Se…
1323824792462675971,Momona04883624,1400804967234084870,"How can you hold a fair election while only allowing a privileged few to vote? By letting this to continue, the dem… "
107452476,simba96rocks,1400804968483934212,you're never in reality lmao loser
2243508517,golwgymor,1400804968697937924,  Just wondering whether Margaret Hodge &amp; co reported this to  Asking for thousands of friends. I’m glad Ho…
57419364,AlsoWonderWoman,1400804972149841922,  Oh no I'm not.I will DIE angry that Hillary had that Election stolen from her.Thus I will DIE ANGRY that so-called Blac…
882433549634121728,Fodvulxmb8zygNj,1400804974599184386,  GOP asked undercover activist to 'recruit' the Proud Boys to interfere with the  election: report 
252247909,JanyNR,1400804975194873858, Hopefully he has something else lined up for after the election 
955760567817564160,CiaranJT7,1400804975362641923,Tweeting  everyday calling him a virgin loser until he stops being one    virgin loser you are
63082578,AaronBastani,1400804978223206400,Shadow cabinet at it now. This stuff is really calamitous  weeks out from a must win by-election. The Tories del… 
1664160414,Gen77Magnifico,1400804979032707075,"  Eight DUP members to me tonight.""can we have a re-election?"""
1163566855,sheltondesigner,1400804979057721346,"Two very different America's exist right now. The real one where an election happened and is over, and the Twilight… "
2205848251,DMAMA232323,1400804980328734722,  The seven members of the California Occupational Health and Safety Board have voted that NO masks are required indoors…
707648309230436353,conservatismDNA,1400804980492222468, This past election was a decisive Trump repudiation. The majority of this country stood opposed to his vil… 
188744528,louiedadawg,1400804980689358852,  Hear   President LTC Tony Shaffer  on the One American podcast this week with  https://t.co…
701214344546275329,PosadistPaul,1400804982270709769,"  This is reductive imo. Starmer would not have been deselected by his CLP prior to ,… "
1083362511074676736,Teasee4,1400804983172263939,"  A right-wing leader claims that he has been removed by an election that was a 'fraud', and that his opponents, who are left…"
803778957560709120,AdSkillern,1400804985416388615,"Vote early today or get to the polls Tuesday, June th!"
1045887168441344000,EagleGuardian2,1400804986846547973,  Insurrection Summer? We must be prepared for the worst.
27073636,tonybanzai,1400804987354161155," In the  Presidential election, we are supposed to believe that , registered Democrats staye… "
210864904,BigpapiHT,1400804988255866883,  True story: MAGA golfer walks up to me at the club today.B: I heard you told the guys you won’t play golf with me coz you…
863121862842298377,rebelpost2ruth,1400804990420140033,"  HR isn't some long shot. It's a win we've got in the bag, unless we go out of our way to blow it by spewing toxic harmfu…"
1229514058308648960,terryathayer2,1400804991829483526,"  New from me: Maricopa County election data is in a 'secure lab' in Montana, or maybe a log cabin in the woods? https://t.c…"
53557635,BillCarson2162,1400804992076890112,  Boehner is a Loser as the definition is - a person or thing that loses especially consistently
1196111498000642048,flying_two,1400804992114638849," Oh, he was. A forensic audit of his election would prove it."
1127260392688844800,scammxass,1400804992857034752,"  The ideal loser for  ? The one that pays , worship the ground she walks, dont expect nothing in return and then…"
1057456148410847232,NotTodayKellan,1400804993117032449,"   there's a lie overtaking the republican party. the conspiracy theory that trump, an unpopular, deeply divisive,…"
1367489483374030859,gaddekar_nawaz,1400804993523802113,Indians won't forget the failures and dangers of BJP and Modi.  Implementing CAA at backdoor is a frustrated move o… 
2733477442,yogibearbooboo1,1400804993955991553,"  I hope The Reform Party, UKIP and others are preparing candidates for Bi Elections and the future General Election. "
38100090,CynPhil67,1400804994371227649,  Congresswoman  how is preventing people from giving water to voters who wait in long lines because of li…
21230147,ifwitgwrs,1400804994715197448,  Labours number under Corbyn were the worst election defeat since the ’s with a record ma… 
2193047004,rspoff2112,1400804996162232323,"  In the fullness of time, Sidney Powell, President Trump, General Flynn, Lin Wood, Mike Lindell and all of the other electio…"
1162924120310505473,RosarioLonardi,1400804996271247361,  The Women’s Committee of the National Council of Resistance of Iran (#NCRI) has released a report into the increased leve…
1352615266136563716,KimberlyTeigue,1400804996388737024,"    Okay, you don't really understand how the justice system wor… "
1397185422908919819,reelman65,1400804996631904263,  Number of times that Mike Pence has publicly denounced fraud in the  election: Number of times that Mike Pence…
1434266918,EldeesMyth,1400804999563722758,"  “This doesn’t end in anything that looks like politics,”  on Republicans pushing the false claim that fmr. Pres. Trump wo…"
1211602750091362306,somewhe94584263,1400804999819526153,If victorians re elect their labour state government in the next state election then they deserve every single thing they get!! #Dumbcunts
605394432,misazimbabwe,1400804999836409857,"  Internet shutdown is a violation of human rights, access to information, free expression, and it also compromises election cred…"
1099512326992982018,rio_rivs,1400805000972959749,  JUST IN - Republican lawmakers from Pennsylvania are calling for their state to conduct an Arizona-style election audi…
188143601,blanketcrap,1400805001153290247,  Early election ? Clickon- 
1278048673033711616,CarmenE32095250,1400805002097020936,"  The GOP found a way to make money off of a failed election, the grift continues no matter who leads the party. #DemsUSA #DemV…"
1369528204248113155,Mp3Drew,1400805002793340937,"    So stop driving on roads, seems like you're a defund the police… "
490762045,markedwardnewc,1400805003762274304," So, subpoena T**** (your former loser leader). #ExpelMarjorieTaylorGreene #AccountabilityBeforeUnity"
2585304385,GaganT1989,1400805004877828096,  People will remember about priorities of This govt at the time of COVIDElection rallies and now privatisation #नि…
799021091045904384,ghgtobias,1400805007751102466,"In this critical election, NYers are deciding the future of our city. We can't afford a mayor with poisonous conf… "
1194273301377568769,ricercata1,1400805008170487814,"      Hi Karl, this photo was taken when we door knocked in Retford, Basse…"
711199506,PaulOthStone,1400805008543686663,  It’s just incredible to hear Joe Manchin &amp; Kyrsten Sinema say voting rights legislation needs bipartisan supermajority in Se…
3215909025,BryonnyM,1400805009567227907,"  When the origin of a deadly virus is suppressed by the gov't, mainstream media, scientists &amp; public health officials--for gaw…"
78008062,mosatekay,1400805012230623239, Lmaoooo that was such a loser response. He could’ve just said “sorry can’t help”Those wack reasons are… 
1018487068589162502,PeterSi89079227,1400805012775780356,   It was Corbyn who lost Labour that General Election and not Brexit.… 
1500316580,mark4liberty,1400805015455993862,"  I agree with you that Trump won’t be simply reinstated.  But, the guy who stole the election must b… "
82873058,mdtwinkie,1400805016294862852,"  It's time we recognize that election integrity is a National Imperative, but a State Responsibility!"
19372266,jackieschneider,1400805019788713986,"  The last time Unite were reported to the police, they were cleared and the Labour Party changed its voting system for lead…"
2821120337,kernonthekobb,1400805024402272256, Who is NOT going to vote for this pompous ass in the next election?
807234758010949633,AdrianDuron7,1400805024649805828,"  Last year,  and I investigated Postmaster General and Trump megadonor Louis DeJoy for sabotaging the mail during…"
21365372,coopSpeak,1400805024729645057,I see the bags of money &amp; promises are all beginning to roll out. Timing seems about right since we are basically a… 
2361261549,Chilling_dayz,1400805025748770819,  I see  has popped up out of nowhere all of a sudden with 'accusations'. There must be a man who has decent v…
9426292,SteampunkMuppet,1400805027179110400,"  If y'all don't follow  already, you shouldNot only does he share the truly crazy legal , he always includes…"
766114004959977473,DennisMaroules,1400805027724279814,  JUST IN : GOP chairman David Shafer called for full forensic election audit in Georgia.
2249675348,Oren_Jacobson,1400805030018568192, Yep. Cause your boy lost them all. You don’t get to pick and choose what counts for his record. Trump is… 
36583585,brianholtz1965,1400805031117344769,"  ""disrupted a joint session of the U.S. Congress in the process of ascertaining and… "
822944718216724481,Lesstraveledby2,1400805031193059336,  OHIOANS!!! WE CANNOT sit around and expect  to save us!! We MUST let our state and federal reps KNOW JUST WHAT WE…
29073978,Kaffe_Takk,1400805031427858438,  That explains it. Paid by GOP?“These disruptors are creating conversations online using the hashtag #ADOS -- ADOS stands for…
1189892942,newstar100,1400805031616647168,"   Ah, doing an insurrection and spreading election lies is."
454778123,__ubereatzz,1400805033915072525,  Hear me out guys. % youth unemployment is fertile ground for a revolution. We can either vote out the ruling party in the…
1345681479339282432,margari76728727,1400805035085271043,  Mark meadows should look into trump and Xi at maralago. Maybe it was a gentleman’s agre… 
2866291822,xkoibumi,1400805034900611072,"imagine not having venti, loser( "
580635428,AbdikaniEgeh,1400805036037480453,  The battle of the #Somaliland House of Representatives Elections.Preliminary Election Results. #SomalilandElections…
1034981385956732930,WeaslerMrs,1400805038491160580,"  will forever be known as a sellout to the Democrats, complicit in the theft of an election"
1881313802,RubenDArvizu,1400805044128260100,⁦ a echarle truenos a esta prensa que nada mas está dando frijoles con gorgojos. “Las mortales elecc… 
39805726,ChrisHammOregon,1400805046099484683,  Number of times that Mike Pence has publicly denounced fraud in the  election: Number of times that Mike Pence…
1100425713008676866,WeEntered,1400805046875574279,  Congresswoman  how is preventing people from giving water to voters who wait in long lines because of li…
1159180770491191296,SaltyVarooka,1400805046955253760,  Number of times that Mike Pence has publicly denounced fraud in the  election: Number of times that Mike Pence…
295744154,777Gautam,1400805048095952900,"       Maharaj Ji, Plz trust Ur this Sainik,Exactly same kind but ver…"
2787536876,ASkip10,1400805050742607875,  Shadow cabinet at it now. This stuff is really calamitous  weeks out from a must win by-election. The Tories delivered…
2771318380,podgequinn,1400805051480805378,  BREAKING Deirdre Conroy To Seek Compensation For Car Crash Election Campaign 
443806263,rosea_tony,1400805054181937164,Does Pence think that he has a future in politics without Trump's endorsement?
55891961,FerTakitani,1400805056367169540,  Number of times that Mike Pence has publicly denounced fraud in the  election: Number of times that Mike Pence…
1351656600000458753,IAmMsBehaving2,1400805059949125633,  .....Because Pence wouldn’t overturn the election and install trump as king 
1268219552166490118,Wall_cares,1400805060943269889, Now investigate his obstructive purposeful actions of the election process.
121128276,aliraza_ca,1400805061278773248,  FDI has rarely been $bn for the whole year. Current account deficit was touching $bn for  quarters of FY.Only i…
1391202664965357569,_africafirst,1400805063711395843,This is not funny... That  guy needs to be arrested.... What kind of stupidity is that...?That is what the… 
56326552,netsecu,1400805064915275784, ISMG's Editors' Panel: US Election Security Lessons Learned #cybersecurity
961056792053661696,GilGnoble,1400805066378911751,"Jan Trump INCITED-""MY ELECTION WAS STOLEN!""MAGAS ATTACK THE CAPITOL &amp;  DIE. Poor Bastards arrested.Legal… "
1208915305642090496,Giulia2261,1400805067238756363,  JUST IN : GOP chairman David Shafer called for full forensic election audit in Georgia.
1039847541980979200,magaxx00,1400805067465232384,  Number of times that Mike Pence has publicly denounced fraud in the  election: Number of times that Mike Pence…
1363208210568593411,NiborRedman,1400805067549196290,I'm looking forward to the Batley + Spen Bi election.I hope Labour get wiped out. Jo's young sister. WTF going for… 
1336002583048097832,Nebio13,1400805068354510848,"  Many D’s see NM as template for how D’s ‘fight back’ on charges of being soft on crime. But, one key Dem strategist "
2655144752,lachic288,1400805069210087426,   Perhaps as good a time as any for America's collective memory to be refreshed:The Former Guy pays more in…
1384369353827655680,shivamd44397443,1400805069520474121,    You are just manipulating..one time delay was okay..our exams are postponed for third time..and el…
863098615211937792,MVLibertas,1400805070388740098,"As it is predicted, not surprised if a federal election is called for sometime this Fall. #cdnpoli"
805516112456581120,BigDonTee,1400805070581682177,"  How can you hold a fair election while only allowing a privileged few to vote? By letting this to continue, the democratic wo…"
1309921428339412998,W96Emily,1400805071680593920,"When a loser tells you that he’s a loser, believe him."
145379245,relaxandretire,1400805073140076546,"  It's time we recognize that election integrity is a National Imperative, but a State Responsibility!"
1394887831965814786,JariIsrael,1400805073094074372,Join The Biggest Loser Challenge today!  days Left to Register $ per person send funds and information to Iuic… 
1141470514994565120,MFJUnion,1400805074151120901,"In November , our shop delivered this letter to  executive leadership and its Board of Directors outli… "
15730608,edroso,1400805077921767433,"You're way behind, Josh -- in conservative eyes, the investigation is a cover-up, and the Chinese killed their own… "
1399146173793853445,simpngooner4lyf,1400805078710112258,  Any slave there? I’m ready to drain some wallets like this loser. Let’s go to play bitches.    
1343902595019116544,KayodeFoloruns3,1400805079523942401,"  If we keeping it a buck, the Lagos State  APC primary election for local Government council seats  was a  total shit show.…"
227752917,TimRegency,1400805081977659394,"  Wife and I talking this morning and it struck us afresh, the enormity of it: the PLP actively worked to lose us a General…"
781338327924473856,DBMillerIMO,1400805082870927364,  It’s just incredible to hear Joe Manchin &amp; Kyrsten Sinema say voting rights legislation needs bipartisan supermajority in Se…
1195084975760199685,dualeyegemini,1400805083361779714,"Akira only proceeded to grin, her smile revealing pointed canines. Upon hearing of the slayer in question, she let… "
1373493122,JMinCanada,1400805083676397574, “Removing your rights“?  Seventy percent of your caucus . . .  Conservative MPs and your Deputy Leade… 
702362679378321409,Virupaksha_hs,1400805088503865353,  Most people think Covid second wave has been *far* worse than Covid first wave in India but “data” doesn’t support this vi…
1329066009865674755,JohnPMcGuru,1400805090311737350,  Today: Critics say a nationwide effort to restrict voting rights is underway. At issue: A push by one conservative group…
805516112456581120,BigDonTee,1400805092039741448,"  How can you hold a fair election while only allowing a privileged few to vote? By letting this to continue, the democratic wor…"
2319251314,LeeHoefling,1400805092929019915,  True story: MAGA golfer walks up to me at the club today.B: I heard you told the guys you won’t play golf with me coz you…
937731682890911750,Thomaswooden10,1400805095412047872,  Number of times that Mike Pence has publicly denounced fraud in the  election: Number of times that Mike Pence…
1168238974344814594,Trailer_Swift69,1400805095823007748,"  NEW - Facebook to stop exempting politicians special status protecting them from ""fact-checking,"" just in time for the US m…"
3041020828,Celog7Al,1400805096691273729,I’m so a fucking loser sometimes wtf ! I’m disgusting myself 
2290531867,NewJackSmitty_,1400805098293506050,Bron been a sore loser this whole series
1286945636638547970,RafeekSY1,1400805100767961088,  BJP national committee funnels  crore black money ro Kerala to purchase leaders and votes in the Assembly Election. Thiev…
2313082208,lisnyk73,1400805100759633920,"  ""Don't know if we'll ever see eye to eye on that day, but I will always be proud of what we accomplished for the Ameri…"
273537924,mdyesha,1400805101057552389," Although I think the gent is a loser, the explanation is definitely questionable."
776420718133125120,cantbreathe18,1400805103548997633,"  Mavis Matsanga, an active CIO Divisional Intelligence Officer deployed in  OPERATIONS division to rig elections wa…"
1285111844063989760,AwatiSalim,1400805104161214466,  BJP national committee funnels  crore black money ro Kerala to purchase leaders and votes in the Assembly Election. Thiev…
1277005033108881418,BobLoganJunior,1400805105637675015,"The Republicans don’t want true Americans to vote(those that believe in democracy and the constitution), only the T… "
1389715644220952576,GGPA20680378,1400805108682825730," If PA doesn't do a full forensic audit, lots of Republican house/senate seats will be lost to democra… "
2266346950,R2G81,1400805109358022659,       Same loser who drinks … 
264554677,WZ_D,1400805110029029384,  The court’s redistricting decisions alone could be enough to shift control in the U.S. House next year.Read more in this ana…
433275893,triciaenc,1400805111342026756,"  “Proud boy Paul Gosar is a national embarrassment. I am in this race because those who betray our country, promote white sup…"
149366822,ptguy2001,1400805112432447493,This clown hasn’t accomplished anything. Loser.
19964575,anataboga,1400805113556574217,"  Ed Miliband on Brexit: ""...we had a referendum, we had a general election, it was decisive..."" Oh Ed!! Both were the most corru…"
759491829205114880,twizzler_21,1400805115431432196,  The oldest voter in the  election was  years old! Cool! Beef was $. cents a pound then! I want to talk to this pe…
800372162,RobinPaulInman,1400805116295385090,  And NOW  let me ask yet again  ( and I'll keep asking  !! ) WHERE IS THE FORDE  REPO  ??? 
796209992923656192,AwesomeCanadad,1400805118509867009,"Ah, see, he won the election so he doesn’t need to follow the rules put in place for the rest of us pleebs.We rea… "
33677298,cmtd7,1400805120523309062,  It’s just incredible to hear Joe Manchin &amp; Kyrsten Sinema say voting rights legislation needs bipartisan supermajority in Se…
936332150512766976,AudioX333,1400805124306526208,  Hey Millionaire Meme Lord! How about you stop fucking with people's bags and go fuck yourself. You may b… 
247104081,judgy67,1400805124570816516, Today would be a good day for  to acknowledge that Trump is a loser!
439308492,KamarajCD,1400805125749313541," Why to Beg, Snatch or Deceive? Be pride as a Tamil, win election."
805516112456581120,BigDonTee,1400805126810505217,"  How can you hold a fair election while only allowing a privileged few to vote? By letting this to continue, the democratic wo…"
975079754587029504,nakesha_horsey,1400805128140120076,"  Trump is increasingly fixated on overturning the election result, advisors told The Washington Post. Telling Trump he lost i…"
15982292,onekade,1400805128429506566,  It’s just incredible to hear Joe Manchin &amp; Kyrsten Sinema say voting rights legislation needs bipartisan supermajority in Se…
4076445881,Ochibono,1400805129511710725,"  This is the painful truth, the Executive, Legislative and Judiciary are being headed by people from the same region, the Mt…"
1382577243067666435,dakotadreamer,1400805130304327682,  I see a lot of hyperventilating in media over Qanon but very little attention being paid to the vast number of Democrats who…
880544814772756480,prisoniscoming,1400805130501607430,"  Imagine living in a country in which the leader obtained power because of a hostile actor’s help, and, when they lost th…"
390768488,efhale,1400805131541782528,"Far, far worse."
1396080339253006340,SinghM77734724,1400805132296548352,  People will remember about priorities of This govt at the time of COVIDElection rallies and now privatisation #निजीकर…
1166040571254890496,SaraEatsSand,1400805132950982658,what do i have the same thing in that picture you are going in and you have no  and it was just gonna up  i was j… 
746338089333723136,ShubhamUpthade,1400805134855114756,  People will remember about priorities of This govt at the time of COVIDElection rallies and now privatisation #नि…
928653829096202240,MagaRam23334040,1400805139317805062,"  Lok Sabha has representatives of the people, chosen by direct election. Take a look at some of the powers enjoyed by the…"
561001730,pawanbishnoi87,1400805140232237059,  People will remember about priorities of This govt at the time of COVIDElection rallies and now privatisation #नि…
586255942,SueJonesSays,1400805141356363777,  Literally *dying* at this own goal from Turner Cue All The Pictures of  out campaigning  brings a…
1621804099,BillyZambidis,1400805142342078464," MOST importantly Jordan was never a sore loser, he at least had the decency to shake hands even against t… "
16520068,HarryRasmussen,1400805142820229124,  . #VoteFordOut Remember this next election  
805516112456581120,BigDonTee,1400805144078565380,"  How can you hold a fair election while only allowing a privileged few to vote? By letting this to continue, the democra…"
26732837,americanchic,1400805145995366412,  Fauci’s Emails are a cover for Election Fraud about to be exposed.
958746516793020416,ItsKiprotich1,1400805146158829577,  The JCE was launched in August  as a standing committee to provide a sustainable mechanism to assist the Judiciary to…
1339945566508236800,halefom_kahsay,1400805146712444933,  Int’l leaders must not only condemn  for the #TigrayGenocide but also for the upcoming #ShamEthiopianElection. He…
1507132808,slipperypeter24,1400805149178728453,"  Saxophonist Dave McMurray has enlisted Bob Weir and Bettye LaVette for a rendition of the Grateful Dead’s ""Loser."" https:…"
1387535059494883328,Tvshka4,1400805150051258373,  Number of times that Mike Pence has publicly denounced fraud in the  election: Number of times that Mike Pence…
410429674,ablnk,1400805150676033540,"  Imagine living in a country in which the leader obtained power because of a hostile actor’s help, and, when they lost th…"
1370196532641824771,craig_dicky,1400805151666024455, why wont people admit this election was shady? Im in uk and i dont think most people believe biden got  mil more votes
4710708974,christianllamar,1400805153020678144,"  Last year the socialists hailed Fauci as their savior. While China was covering up the origin of Wuhan flu, big tech &amp; MSM c…"
921435165469151232,KyleIngramLA,1400805154014834694,  You did a long jump or ran or whatever against some athletes you did not take on the USSR sis 
332852165,jonesca100,1400805155893772299,  Number of times that Mike Pence has publicly denounced fraud in the  election: Number of times that Mike Pence…
766961032757596161,Brekkie_Bangers,1400805159324749826,   Is that the hill yer wan runnin in the by-election fell down?
254303067,clakor54,1400805159639437313,"   Biden has a % approval rating &amp;  has an % approval rating, Why is that? I… "
200235380,hkikkert,1400805161673449472,  I suggest the next presidential election we test participants beforehand on psychological wellbeing. Insane candidates…
433947156,kumarsaurabh76,1400805162562637832,  People will remember about priorities of This govt at the time of COVIDElection rallies and now privatisation #नि…
88700703,lmw1954,1400805163787501568,  Insurrection Summer? We must be prepared for the worst. 
1363859371176857603,Ismail11324162,1400805164089442305,  BJP national committee funnels  crore black money ro Kerala to purchase leaders and votes in the Assembly Election. Thiev…
1479493183,AssemblyRoomUSA,1400805167558168576,   Trump far surpassed expectations.Even I hoped he would rise to the occasi… 
1979197388,AhoFrank,1400805168183222275,  All joking aside  reporting Unite to the police (!) less than a month before a by-election should be instru…
980593213474877441,votheloIP,1400805168485068808,  “Cleanest presidential election in history” is the political equivalent of “It wasn’t a lab leak”
1243495891870375939,JudyLargo4,1400805170838134787,"  ""Don't know if we'll ever see eye to eye on that day, but I will always be proud of what we accomplished for the Ameri…"
17753750,JoycePerkins,1400805172197068812,  Thank you 
