id,text
1389497273885761538,"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati"""
1389496302224908289,"orang nampak kita tenang , happy macam takda problem sebab hanya satu senyuman yang kita lempar keluar tetapi sedih resah dan gelisah berjuta yang kita pendam sendiri , hanya kita yang tahu ."
1389493518788435969,"itu kalau lagi cemas/khawatir, parnonya berlebihan loh. ^^"
1389493439046242306,"Ketika gelisah lebih tidak enak ternyata ,mending di suruh nunggu daripada kacau begini"
1389492195707654144,"""kemarin cemas setengah mati, sekarang istri udah sadar kaku lagi.. gimana sih"""
1389491749261746176,sedih karena belum bisa menghasilkan apa2 tapi suka mengeluh tiap hari karena kelelahan ngurus anak 😭 lihat badan malah makin membesar ya ampuuun makin gelisah
1389491724788060160,"Sebelum live voting mari kita be bersih badan dulu......Pernah kejadian buru² mandi pas selesai ngevote ONF, .Di kamar mandi gelisah bgt takut siarannya kelar trs gabisa liat reaction mereka pas dpt first win...Ak yg mandi bisa sejam sndiri, gegara nak saklar jd cm beberapa menit"
1389490530636029956,"Dibalik online mu, ada hati yg harap2 cemas menunggu kabar darimu🤣"
1389488077505105921,"izinkan aku memetik gitar, percayalah..semua keluh kesah, resah, gelisah, sedih serta galaumu akan hilang seketika"
1389485785431232513,Kok jadi gelisah gini sih 😭
1389484323456180228,"Biasanya tidur pules tiap siang, ni mau istirahat bentar aja rasanya gelisah gegara tugas belom pada selesai😭😭"
1389483607899529220,Sebagian jomblo mulai gelisah mikir bakal nikung gebetan siapa untuk diajak malming nanti..
1389483476244525060,"Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu,dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang,itulah ketenangan sejati~"
1389483336830128128,"beberapa hari yg lalu gelisah, hari ini mens. baru sdh baca kalo gelisah itu salah satu gejala pms. jadi siapa yg kasi gelisahka ini, skripsi atau pms?"
1389480199733989376,"Maju adalah harapan,.Berhenti adalah keputusasaan.Harapan yang gelisah lebih baik daripada putus asa..#morethanfriends"
1389479515739488264,"Tak usa cemas apa yang engkau lakukan kemarin, cukuplah berbahagia bila engkau mampu menerimanya semua itu."
1389478448079413249,Micin micin apa yang bikin gelisah?..Micin eung yu.
1389477375922950152,nonton youtube apa ya biar ga gelisah
1389477299150475267,"Hati yang sepi dari doa dan pujian kepada Tuhan - mudah gelisah, tak sabaran, dan marah tanpa sebab."
1389477153662586880,"Gelisah, galau kalau seharian ga ada kabar.."
1389476522973548547,STOP GUE GAMAU GELISAH GUNDAH GULANA LAGI
1389476372175679489,"emang benerrrrr bermedsos ria harus nyari sehatnya, kalo cuma bikin gelisah doang ngapain"
1389476242160820224,"Sayang, jgn pernah cemas dengan cintaku yg begitu dalam....Karna sebesar apapun cinta tulus itu, nda akan mengikatmu nda juga memaksamu..."
1389476094319861761,Penyakit hati yg susah ilang: susah banget ga kepo sama kehidupan orang lain a.k.a iri sampe gelisah. Any tips?
1389476024770088961,"Jika kamu mampu bersyukur atas apa yang telah Tuhan berikan untukmu, kamu tak akan cemas memikirkan apa yang bukan milikmu. #D4rkBOT"
1389474745586913280,"Engkau harus tegas menghadapi masalah, daripada gelisah membayangkan penyiksaannya terhadapmu"
1389473995636961281,Tiap denger temen mau sidang up suka jadi gelisah ga jelas pgn buru buru beresin juga tp klo di buru buru karna liat org takut malah ga bnr :( wkwk
1389473774857179140,gelisah galau merana
1389468354264518660,ini gimana ya biar tenang. jadi gelisah gini setelah baca.
1389467535758675968,"Aku harus tegas menghadapi masalah, daripada gelisah membayangkan penyiksaannya terhadapku."
1389467286604455937,"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati"""
1389466934652010501,"menunggu ketidakpastian, harap harap cemas"
1389466707400400898,haih cemas btl smpai 4 number p call nda angkat2
1389466141643345921,"sedikit cemas, banyak takutnya"
1389466063000293380,"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendata #COYS"
1389466032109129730,"Hai, mau cerita... Akhir-akhir ini aku merasa gelisah, susah tidur, aku cari di google katanya sih gejala depresi ringan, aku dulu pernah di bilangin tmn mama ku psikolog ""jangan banyak berfikir yg gk penting kamu mudah depresi"" trs aku sering bernafas tdk beraturan."
1389465375079747585,"apa yang perlu dikerjain hari ini udah, tapi masih aja ada rasa gelisah"
1389462061470519298,[cm] mau lulus aja banyak bgt rintangannya yaa 😩😫 capek bgt guyssss mau rest bentar tapi gabisa kayak gelisah gitu
1389461735250173952,"selalu gelisah tiap malem, pdahal gatau kenapa, salah apa. aneh."
1389460436974587910,mulai gelisah 😫
1389460171529670661,Sbenernya kalian tahu bahwa obat dari gelisah dan galaumu itu adlah dngn brdoa kpada Tuhan.Tapi knapa kau masih melupakanNya. #KupasGundah
1389460136381452292,"jangan gelisah, dan jangan khawatir. Jika tiba waktunya, anda akan tahu apa yang harus dilakukan. ~WaltDisney"
1389459321843376130,"Gelisah dan resah adalah “Virus” penyakit hati. Maka, obatilah dengan “Makan dan minum nabati hati” (Sabar, Tawakkal dan Zikrullah). Insya Allah virus-virus hati akan mati dan sirna karenanya...by hizboel"
1389459301194821634,Ibarat seekor Ular...wes wayahe ganti kulit ...Yo wis ben to ah. Dari pada sang Ular gelisah and stress...Gak usah d ganggu napa ...tar digigit lo 😜
1389459026430382082,Ripin ni wasap buat cemas je..
1389457740389437443,Engkau cemas akan masa depan? Kau menghina Allah. Naudzubillaah... yok bisa yok. Dikurangi yok mikir sing ora ora..
1389457438701723649,Tak perlu berlari cukup menapaki satu persatu batu yang sedang dipijaki secara perlahan dan resapi tanpa ada rasa cemas penuh emosi
1389457215350734850,"LIBRA, Asmara: Tak perlu gelisah dalam menghadapi suasana yang penuh liku-liku yang menjengkelkan ini. #watak"
1389455941863493635,Merasa gelisah sudah beberapa bulan tidak mencari nafkah dg kreatifitas
1389455882073690112,"Awalnya sih jalanin aja dulu, pada akhirnya mulai tumbuh rasa khawatir dan cemas akan keadaan nya."
1389455383878504449,"Jangan membuat keputusan saat tidak fit apalagi market lagi merah merona karena rasa cemas, takut dan kondisi psikologisnya sedang kurang baik #notetomyself #belajarcrypto"
1389454167983345664,"Kalau lagi nggak puasa tu jam segini sudah gelisah, sakit kepala laper, ngantuk, gak fokus....Coba puasa, biasa aja ky nya 😷😷"
1389453036263669760,"Klo bedongan udah lepas tu, gerakan tangan &amp; kakinya terlihat resah &amp; gelisah"
1389449900715241472,"Cemas bgdd, hp mau jatoh lagii 😭"
1389449677322416129,"Semoga Mei disertai kabar-kabar baik. Yang luka, lekas pulih. Duka berganti suka. Cemas yang lebih tenang. Dan doa-doa yang lebih sabar...#senjamu"
1389447563011518467,"Suka ga ngerti sama diri sendiri. Punya mental gampang bgt down, sering banget ngerasa khawatir atau cemas, susah ngontrol pikiran, mudah banget sakit hati. Kadang yang bikin diri kita sendiri menderita adalah terlalu memikirkan apa kata orang."
1389445876389531653,Masih harap² cemas
1389444914103025680,Melalui hari belum tenang tanpa ucapan selamat pagi.Melalui malam terus gelisah tanpa ucapan selamat malam..
1389443704759283712,"bangun tidur gelisah, mau tidur gelisah"
1389442669760245761,"Diem2 aja, tau2 ada aja. Takut, masih harap2 cemas juga nunggu bulan ini 🥺🙏🏻"
1389442361864855554,"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati"""
1389441992770289665,"Pusing, sulit konsentrasi, lelah gelisah tanpa sebab, pegel linu, hipertensi bisa jadi tubuh sedang kekurangan minum air #HidupSehat"
1389441312693178369,"pas notif wa sepi, mendadak gelisah....hmm seperti ada yg aneh🤔"
1389439800206192647,bila kau menangis. .hatiku pun bersedih bila kau senang. .hatiku pun berbunga bila kau gelisah. .hatiku pun bergejolak ini semua karena. . . kita SEHATI
1389439718102736904,"Waktu akan terasa lambat bagi mereka yang menunggu, terlalu panjang bagi yang gelisah, dan terlalu pendek bagi yang bahagia"
1389439524921430016,"Cara ilangin cemas gmn sih,please i want to be normal"
1389439253776506881,Gelisah gini yaallah:(
1389438902893637632,gelisah nungguin paket dateng
1389437526243377152,pernah menjadi yang paling cemas sebelum menjadi yang paling ikhlas
1389435056339312642,"Wehh gw bangun tidur aja langsung cemas-cemas takut anjir, gasuka gini."
1389434997078065152,Saat mendengar lagu hati jd tenang dan saat mendengar Al-Quran hati jadi serabut dan gelisah.. itu petanda hati dilanda CORONA BERONA.. perlu direnungi.. kerana hidup itu bukan main-main
1389434982033084419,"Terpantau drama kali ini menjadi Ikatan Curiga serta Ikatan Cemas, semuanya karena Ikatan Cinta. Huft..😌"
1389434723772952578,Dengan oon nya gue pantengin chanel trejo di Yt dan gelisah kenapa udah jam segini tapi tmap blm ada . Seketika sadar “INI HARI SELASA?” 😭😭😭😭😭😭
1389433381901856775,Menjalani fase dimana rasa gelisah terus menghantui
1389433185126150151,Perlu mengeluarkan berbagai macam pikiran yg bikin cemas...
1389432651199639553,"Sendiri, menemani dalam sepi.Menghempas segala gelisah dihati.Mencoba mencari ketenangan diri.Yang selama ini terkhianati"
1389431907494993920,"biasanya tak pakai minyak wangi biasanya tak suka begitu saya cemburu, saya curiga takutnya ada main di sana..biasanya tak pakai minyak rambut.biasanya tak seperti itu saya gelisah, tak enak hati takutnya ada cinta yang lain.. *nyanyi sambil joget bang jali* hahahaha"
1389429962600374275,Slalu dihantui rasa cemas
1389429697851711488,mengapa bgtu gelisah? yg pasti bukan krna thr tanpa tukin. ..tpi smua krna koe
1389429259312058371,vibrator awalnya dirancang pada abad 19 untuk mengatasi cemas atau histeria berlebihan pada manusia. #sex
1389427370310832128,"Aduh kenapa ya sebadan dingin semua, terus mual, gelisah, mulut juga asem dingin gitu haduh gaenak banget"
